scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-1540,1,0.204,59.50,0.00,0.00
question,WebQTest-1541,1,0.220,91.99,0.00,0.00
question,WebQTest-1542,1,0.150,29.94,0.00,0.00
question,WebQTest-1543,1,0.273,91.40,0.00,0.00
question,WebQTest-1544,1,0.203,59.72,0.00,0.00
question,WebQTest-1546,1,0.363,91.32,0.00,0.00
question,WebQTest-1547,1,0.150,57.86,0.00,0.00
question,WebQTest-1548,1,0.185,30.41,0.00,0.00
question,WebQTest-155,1,0.234,55.15,0.00,0.00
question,WebQTest-1550,1,0.203,56.96,0.00,0.00
question,WebQTest-1551,1,0.239,89.82,0.00,0.00
question,WebQTest-1553,1,0.256,59.30,0.00,0.00
question,WebQTest-1554,1,0.221,58.46,0.00,0.00
question,WebQTest-1555,1,0.203,59.63,0.00,0.00
question,WebQTest-1556,1,0.237,58.83,0.00,0.00
question,WebQTest-1557,1,0.220,90.13,0.00,0.00
question,WebQTest-1558,1,0.220,59.97,0.00,0.00
question,WebQTest-1559,1,1.146,339.45,0.00,0.00
question,WebQTest-156,1,0.285,85.49,0.00,0.00
question,WebQTest-1560,1,0.362,87.46,0.00,0.00
question,WebQTest-1561,1,0.256,90.25,0.00,0.00
question,WebQTest-1562,1,2.134,624.36,0.00,0.00
question,WebQTest-1563,1,0.793,217.29,0.00,0.00
question,WebQTest-1564,1,0.210,59.15,0.00,0.00
question,WebQTest-1565,1,0.209,59.35,0.00,0.00
question,WebQTest-1566,1,0.304,85.03,0.00,0.00
question,WebQTest-1567,1,0.245,60.13,0.00,0.00
question,WebQTest-1568,1,0.252,87.80,0.00,0.00
question,WebQTest-1569,1,0.246,58.98,0.00,0.00
question,WebQTest-157,1,0.183,57.77,0.00,0.00
question,WebQTest-1570,1,0.245,52.36,0.00,0.00
question,WebQTest-1571,1,0.154,59.37,0.00,0.00
question,WebQTest-1572,1,0.828,215.98,0.00,0.00
question,WebQTest-1573,1,0.663,218.73,0.00,0.00
question,WebQTest-1574,1,0.227,59.78,0.00,0.00
question,WebQTest-1575,1,0.851,246.91,0.00,0.00
question,WebQTest-1577,1,0.152,22.26,0.00,0.00
question,WebQTest-1580,1,0.217,59.28,0.00,0.00
question,WebQTest-1582,1,0.291,86.76,0.00,0.00
question,WebQTest-1583,1,1.236,375.79,0.00,0.00
question,WebQTest-1584,1,0.271,86.78,0.00,0.00
question,WebQTest-1585,1,0.224,57.46,0.00,0.00
question,WebQTest-1586,1,0.234,59.76,0.00,0.00
question,WebQTest-1587,1,0.218,57.32,0.00,0.00
question,WebQTest-1589,1,0.252,91.82,0.00,0.00
question,WebQTest-159,1,0.288,57.84,0.00,0.00
question,WebQTest-1590,1,0.217,58.07,0.00,0.00
question,WebQTest-1591,1,0.271,91.14,0.00,0.00
question,WebQTest-1592,1,0.148,27.51,0.00,0.00
question,WebQTest-1593,1,0.328,88.32,0.00,0.00
question,WebQTest-1595,1,0.148,57.95,0.00,0.00
question,WebQTest-1596,1,0.461,119.53,0.00,0.00
question,WebQTest-1597,1,0.340,91.37,0.00,0.00
question,WebQTest-1598,1,0.200,30.43,0.00,0.00
question,WebQTest-1599,1,0.323,121.51,0.00,0.00
question,WebQTest-16,1,0.388,114.94,0.00,0.00
question,WebQTest-160,1,0.183,59.21,0.00,0.00
question,WebQTest-1600,1,0.236,59.72,0.00,0.00
question,WebQTest-1603,1,0.219,56.41,0.00,0.00
question,WebQTest-1604,1,0.516,153.16,0.00,0.00
question,WebQTest-1607,1,0.236,58.46,0.00,0.00
question,WebQTest-1608,1,0.201,61.01,0.00,0.00
question,WebQTest-1609,1,0.206,55.00,0.00,0.00
question,WebQTest-161,1,0.218,58.05,0.00,0.00
question,WebQTest-1610,1,0.147,60.73,0.00,0.00
question,WebQTest-1611,1,0.200,58.99,0.00,0.00
question,WebQTest-1612,1,0.236,60.05,0.00,0.00
question,WebQTest-1613,1,0.269,88.73,0.00,0.00
question,WebQTest-1614,1,0.218,56.74,0.00,0.00
question,WebQTest-1615,1,0.148,27.89,0.00,0.00
question,WebQTest-1616,1,0.218,58.00,0.00,0.00
question,WebQTest-1617,1,0.253,92.53,0.00,0.00
question,WebQTest-1618,1,0.392,121.65,0.00,0.00
question,WebQTest-1619,1,0.235,58.19,0.00,0.00
question,WebQTest-162,1,-0.586,143.84,0.00,0.00
question,WebQTest-1620,1,0.321,91.37,0.00,0.00
question,WebQTest-1621,1,0.192,55.67,0.00,0.00
question,WebQTest-1622,1,0.191,57.58,0.00,0.00
question,WebQTest-1623,1,0.175,58.91,0.00,0.00
question,WebQTest-1624,1,0.191,59.25,0.00,0.00
question,WebQTest-1625,1,-0.595,154.56,0.00,0.00
question,WebQTest-1626,1,0.291,88.80,0.00,0.00
question,WebQTest-1627,1,0.192,58.19,0.00,0.00
question,WebQTest-1628,1,0.191,59.36,0.00,0.00
question,WebQTest-1629,1,0.208,59.83,0.00,0.00
question,WebQTest-163,1,0.235,58.21,0.00,0.00
question,WebQTest-1630,1,0.346,117.40,0.00,0.00
question,WebQTest-1631,1,0.140,27.78,0.00,0.00
question,WebQTest-1632,1,0.510,152.69,0.00,0.00
question,WebQTest-1633,1,0.208,91.06,0.00,0.00
question,WebQTest-1634,1,0.241,59.80,0.00,0.00
question,WebQTest-1635,1,0.225,58.74,0.00,0.00
question,WebQTest-1637,1,1.097,338.76,0.00,0.00
question,WebQTest-1638,1,0.292,90.51,0.00,0.00
question,WebQTest-1639,1,0.308,123.09,0.00,0.00
question,WebQTest-164,1,0.392,117.21,0.00,0.00
question,WebQTest-1640,1,0.374,91.96,0.00,0.00
question,WebQTest-1641,1,0.192,61.04,0.00,0.00
question,WebQTest-1643,1,0.226,92.51,0.00,0.00
question,WebQTest-1644,1,0.375,89.93,0.00,0.00
question,WebQTest-1646,1,0.235,88.28,0.00,0.00
question,WebQTest-1648,1,0.217,60.03,0.00,0.00
question,WebQTest-1649,1,0.275,51.93,0.00,0.00
question,WebQTest-165,1,0.229,52.98,0.00,0.00
question,WebQTest-1650,1,0.217,61.16,0.00,0.00
question,WebQTest-1652,1,0.357,94.00,0.00,0.00
question,WebQTest-1653,1,0.234,60.35,0.00,0.00
question,WebQTest-1654,1,0.688,216.39,0.00,0.00
question,WebQTest-1655,1,0.148,27.85,0.00,0.00
question,WebQTest-1656,1,0.400,122.94,0.00,0.00
question,WebQTest-1657,1,0.239,90.08,0.00,0.00
question,WebQTest-1658,1,0.540,154.52,0.00,0.00
question,WebQTest-1659,1,0.255,59.44,0.00,0.00
question,WebQTest-166,1,0.305,82.06,0.00,0.00
question,WebQTest-1661,1,0.222,58.80,0.00,0.00
question,WebQTest-1662,1,0.631,187.51,0.00,0.00
question,WebQTest-1663,1,0.203,60.30,0.00,0.00
question,WebQTest-1664,1,0.186,61.25,0.00,0.00
question,WebQTest-1665,1,0.257,91.20,0.00,0.00
question,WebQTest-1666,1,0.634,182.04,0.00,0.00
question,WebQTest-1667,1,1.610,467.03,0.00,0.00
question,WebQTest-1668,1,0.222,58.37,0.00,0.00
question,WebQTest-1669,1,0.257,91.14,0.00,0.00
question,WebQTest-167,1,0.574,147.56,0.00,0.00
question,WebQTest-1670,1,0.328,89.89,0.00,0.00
question,WebQTest-1671,1,0.275,59.72,0.00,0.00
question,WebQTest-1672,1,0.219,91.04,0.00,0.00
question,WebQTest-1673,1,0.226,59.05,0.00,0.00
question,WebQTest-1674,1,0.275,56.72,0.00,0.00
question,WebQTest-1675,1,0.721,212.89,0.00,0.00
question,WebQTest-1676,1,0.185,59.11,0.00,0.00
question,WebQTest-1677,1,0.188,59.77,0.00,0.00
question,WebQTest-1678,1,0.209,58.55,0.00,0.00
question,WebQTest-1679,1,0.252,59.15,0.00,0.00
question,WebQTest-168,1,0.219,86.69,0.00,0.00
question,WebQTest-1680,1,0.249,51.98,0.00,0.00
question,WebQTest-1682,1,0.154,58.82,0.00,0.00
question,WebQTest-1683,1,0.207,56.12,0.00,0.00
question,WebQTest-1684,1,0.154,27.61,0.00,0.00
question,WebQTest-1685,1,0.371,120.73,0.00,0.00
question,WebQTest-1686,1,0.283,58.97,0.00,0.00
question,WebQTest-1687,1,0.957,280.63,0.00,0.00
question,WebQTest-1688,1,0.213,55.46,0.00,0.00
question,WebQTest-169,1,0.305,88.53,0.00,0.00
question,WebQTest-1690,1,0.191,56.37,0.00,0.00
question,WebQTest-1691,1,0.210,55.61,0.00,0.00
question,WebQTest-1694,1,0.154,57.72,0.00,0.00
question,WebQTest-1695,1,0.245,61.21,0.00,0.00
question,WebQTest-1696,1,0.263,59.59,0.00,0.00
question,WebQTest-1698,1,0.209,58.21,0.00,0.00
question,WebQTest-1699,1,0.244,59.37,0.00,0.00
question,WebQTest-170,1,0.200,58.05,0.00,0.00
question,WebQTest-1700,1,0.191,30.90,0.00,0.00
question,WebQTest-1701,1,0.190,57.65,0.00,0.00
question,WebQTest-1702,1,0.354,88.31,0.00,0.00
question,WebQTest-1703,1,0.154,61.02,0.00,0.00
question,WebQTest-1705,1,0.260,59.27,0.00,0.00
question,WebQTest-1706,1,0.292,88.11,0.00,0.00
question,WebQTest-1707,1,0.218,55.80,0.00,0.00
question,WebQTest-1708,1,0.287,90.07,0.00,0.00
question,WebQTest-171,1,0.299,57.17,0.00,0.00
question,WebQTest-1710,1,0.239,58.02,0.00,0.00
question,WebQTest-1711,1,0.147,60.68,0.00,0.00
question,WebQTest-1712,1,0.217,59.36,0.00,0.00
question,WebQTest-1713,1,0.222,53.70,0.00,0.00
question,WebQTest-1714,1,0.236,56.81,0.00,0.00
question,WebQTest-1715,1,0.183,60.52,0.00,0.00
question,WebQTest-1716,1,0.183,59.95,0.00,0.00
question,WebQTest-1719,1,0.218,59.70,0.00,0.00
question,WebQTest-172,1,0.200,29.76,0.00,0.00
question,WebQTest-1721,1,0.183,56.40,0.00,0.00
question,WebQTest-1723,1,0.637,183.37,0.00,0.00
question,WebQTest-1724,1,0.759,215.60,0.00,0.00
question,WebQTest-1725,1,0.200,59.66,0.00,0.00
question,WebQTest-1726,1,0.410,123.63,0.00,0.00
question,WebQTest-1727,1,2.055,628.26,0.00,0.00
question,WebQTest-1728,1,1.336,404.24,0.00,0.00
question,WebQTest-1729,1,0.253,89.95,0.00,0.00
question,WebQTest-173,1,0.378,118.18,0.00,0.00
question,WebQTest-1730,1,0.235,55.88,0.00,0.00
question,WebQTest-1731,1,0.183,59.60,0.00,0.00
question,WebQTest-1732,1,0.216,59.70,0.00,0.00
question,WebQTest-1733,1,0.392,118.89,0.00,0.00
question,WebQTest-1734,1,0.235,56.49,0.00,0.00
question,WebQTest-1735,1,0.270,91.35,0.00,0.00
question,WebQTest-1736,1,0.200,58.95,0.00,0.00
question,WebQTest-1737,1,-0.672,121.28,0.00,0.00
question,WebQTest-1738,1,0.210,59.19,0.00,0.00
question,WebQTest-1739,1,0.198,56.66,0.00,0.00
question,WebQTest-174,1,0.153,50.63,0.00,0.00
question,WebQTest-1740,1,0.296,87.50,0.00,0.00
question,WebQTest-1741,1,0.227,89.11,0.00,0.00
question,WebQTest-1742,1,0.261,59.62,0.00,0.00
question,WebQTest-1744,1,0.142,59.10,0.00,0.00
question,WebQTest-1746,1,0.177,26.63,0.00,0.00
question,WebQTest-1748,1,0.396,121.95,0.00,0.00
question,WebQTest-175,1,0.218,57.37,0.00,0.00
question,WebQTest-1750,1,0.143,59.84,0.00,0.00
question,WebQTest-1751,1,0.211,57.48,0.00,0.00
question,WebQTest-1752,1,0.261,91.04,0.00,0.00
question,WebQTest-1753,1,0.853,247.68,0.00,0.00
question,WebQTest-1754,1,0.194,59.37,0.00,0.00
question,WebQTest-1755,1,0.227,59.63,0.00,0.00
question,WebQTest-1756,1,0.176,57.09,0.00,0.00
question,WebQTest-1757,1,0.210,58.43,0.00,0.00
question,WebQTest-1758,1,0.683,219.07,0.00,0.00
question,WebQTest-1759,1,0.300,89.14,0.00,0.00
question,WebQTest-176,1,0.211,56.19,0.00,0.00
question,WebQTest-1760,1,0.329,120.70,0.00,0.00
question,WebQTest-1761,1,0.194,60.04,0.00,0.00
question,WebQTest-1763,1,0.143,27.82,0.00,0.00
question,WebQTest-1764,1,0.143,27.28,0.00,0.00
question,WebQTest-1765,1,0.192,57.93,0.00,0.00
question,WebQTest-1766,1,0.177,60.12,0.00,0.00
question,WebQTest-1767,1,0.261,90.60,0.00,0.00
question,WebQTest-1768,1,0.182,58.71,0.00,0.00
question,WebQTest-1769,1,0.148,28.26,0.00,0.00
question,WebQTest-177,1,0.218,57.01,0.00,0.00
question,WebQTest-1770,1,0.183,58.59,0.00,0.00
question,WebQTest-1771,1,0.444,121.99,0.00,0.00
question,WebQTest-1772,1,0.251,90.36,0.00,0.00
question,WebQTest-1773,1,0.217,59.17,0.00,0.00
question,WebQTest-1774,1,0.200,59.67,0.00,0.00
question,WebQTest-1775,1,0.203,53.56,0.00,0.00
question,WebQTest-1776,1,0.201,56.00,0.00,0.00
question,WebQTest-1777,1,0.218,56.19,0.00,0.00
question,WebQTest-1779,1,0.236,59.81,0.00,0.00
question,WebQTest-178,1,0.252,58.01,0.00,0.00
question,WebQTest-1780,1,0.219,57.73,0.00,0.00
question,WebQTest-1781,1,0.448,154.06,0.00,0.00
question,WebQTest-1782,1,0.401,92.12,0.00,0.00
question,WebQTest-1784,1,0.277,91.61,0.00,0.00
question,WebQTest-1785,1,0.236,58.18,0.00,0.00
question,WebQTest-1788,1,0.347,117.92,0.00,0.00
question,WebQTest-1789,1,0.272,57.85,0.00,0.00
question,WebQTest-179,1,0.235,88.55,0.00,0.00
question,WebQTest-1790,1,0.237,88.60,0.00,0.00
question,WebQTest-1791,1,0.237,60.38,0.00,0.00
question,WebQTest-1792,1,0.431,120.91,0.00,0.00
question,WebQTest-1793,1,0.273,90.27,0.00,0.00
question,WebQTest-1794,1,0.220,58.37,0.00,0.00
question,WebQTest-1795,1,0.152,28.16,0.00,0.00
question,WebQTest-1796,1,0.202,58.26,0.00,0.00
question,WebQTest-1797,1,0.308,90.85,0.00,0.00
question,WebQTest-1799,1,0.273,91.22,0.00,0.00
question,WebQTest-180,1,0.237,49.10,0.00,0.00
question,WebQTest-1800,1,0.238,57.83,0.00,0.00
question,WebQTest-1801,1,0.220,56.19,0.00,0.00
question,WebQTest-1802,1,0.572,185.38,0.00,0.00
question,WebQTest-1803,1,0.364,85.71,0.00,0.00
question,WebQTest-1804,1,0.191,58.52,0.00,0.00
question,WebQTest-1805,1,0.185,56.38,0.00,0.00
question,WebQTest-1806,1,0.237,58.15,0.00,0.00
question,WebQTest-1807,1,0.220,59.27,0.00,0.00
question,WebQTest-1808,1,0.255,88.42,0.00,0.00
question,WebQTest-1809,1,0.220,59.76,0.00,0.00
question,WebQTest-181,1,0.218,56.78,0.00,0.00
question,WebQTest-1810,1,1.065,308.81,0.00,0.00
question,WebQTest-1811,1,0.321,91.35,0.00,0.00
question,WebQTest-1812,1,0.342,90.01,0.00,0.00
question,WebQTest-1813,1,0.210,59.32,0.00,0.00
question,WebQTest-1815,1,0.156,58.99,0.00,0.00
question,WebQTest-1817,1,0.229,58.97,0.00,0.00
question,WebQTest-1818,1,0.222,55.43,0.00,0.00
question,WebQTest-1819,1,0.155,27.10,0.00,0.00
question,WebQTest-182,1,0.305,88.65,0.00,0.00
question,WebQTest-1821,1,1.803,527.42,0.00,0.00
question,WebQTest-1822,1,0.157,28.02,0.00,0.00
question,WebQTest-1823,1,0.211,59.33,0.00,0.00
question,WebQTest-1824,1,0.190,60.26,0.00,0.00
question,WebQTest-1825,1,0.394,122.60,0.00,0.00
question,WebQTest-1826,1,0.245,58.76,0.00,0.00
question,WebQTest-1827,1,0.619,185.23,0.00,0.00
question,WebQTest-1828,1,0.182,60.01,0.00,0.00
question,WebQTest-1829,1,0.236,60.03,0.00,0.00
question,WebQTest-1830,1,0.182,57.77,0.00,0.00
question,WebQTest-1833,1,0.201,58.55,0.00,0.00
question,WebQTest-1835,1,0.201,54.37,0.00,0.00
question,WebQTest-1836,1,0.480,154.36,0.00,0.00
question,WebQTest-1838,1,0.393,89.96,0.00,0.00
question,WebQTest-1839,1,0.271,90.24,0.00,0.00
question,WebQTest-184,1,0.183,57.68,0.00,0.00
question,WebQTest-1840,1,0.202,56.55,0.00,0.00
question,WebQTest-1842,1,0.200,57.87,0.00,0.00
question,WebQTest-1843,1,0.200,59.29,0.00,0.00
question,WebQTest-1844,1,0.218,60.08,0.00,0.00
question,WebQTest-1845,1,0.256,86.68,0.00,0.00
question,WebQTest-1847,1,0.463,122.80,0.00,0.00
question,WebQTest-1848,1,0.218,56.30,0.00,0.00
question,WebQTest-1849,1,0.200,58.83,0.00,0.00
question,WebQTest-185,1,0.200,58.15,0.00,0.00
question,WebQTest-1850,1,0.217,59.88,0.00,0.00
question,WebQTest-1851,1,0.549,183.00,0.00,0.00
question,WebQTest-1853,1,0.200,58.85,0.00,0.00
question,WebQTest-1854,1,0.217,60.21,0.00,0.00
question,WebQTest-1855,1,0.338,87.62,0.00,0.00
question,WebQTest-1857,1,0.200,59.96,0.00,0.00
question,WebQTest-1858,1,0.253,57.64,0.00,0.00
question,WebQTest-186,1,0.242,47.38,0.00,0.00
question,WebQTest-1860,1,0.236,90.51,0.00,0.00
question,WebQTest-1861,1,0.199,59.27,0.00,0.00
question,WebQTest-1864,1,0.217,55.95,0.00,0.00
question,WebQTest-1865,1,0.357,90.46,0.00,0.00
question,WebQTest-1866,1,0.200,56.81,0.00,0.00
question,WebQTest-1868,1,0.235,89.90,0.00,0.00
question,WebQTest-187,1,0.268,86.27,0.00,0.00
question,WebQTest-1870,1,0.466,121.51,0.00,0.00
question,WebQTest-1871,1,0.228,53.93,0.00,0.00
question,WebQTest-1873,1,0.392,122.49,0.00,0.00
question,WebQTest-1874,1,0.444,122.86,0.00,0.00
question,WebQTest-1875,1,-0.881,30.48,0.00,0.00
question,WebQTest-1876,1,0.323,121.59,0.00,0.00
question,WebQTest-1877,1,0.183,28.18,0.00,0.00
question,WebQTest-1878,1,0.200,60.95,0.00,0.00
question,WebQTest-1879,1,0.239,86.52,0.00,0.00
question,WebQTest-188,1,0.357,85.78,0.00,0.00
question,WebQTest-1880,1,0.148,26.90,0.00,0.00
question,WebQTest-1881,1,0.272,86.71,0.00,0.00
question,WebQTest-1882,1,0.252,60.37,0.00,0.00
question,WebQTest-1883,1,0.148,56.66,0.00,0.00
question,WebQTest-1884,1,0.372,89.63,0.00,0.00
question,WebQTest-1885,1,0.589,182.65,0.00,0.00
question,WebQTest-1886,1,0.401,122.22,0.00,0.00
question,WebQTest-1887,1,0.213,59.26,0.00,0.00
question,WebQTest-1888,1,0.333,119.97,0.00,0.00
question,WebQTest-1889,1,0.196,59.41,0.00,0.00
question,WebQTest-189,1,0.187,59.31,0.00,0.00
question,WebQTest-1890,1,0.145,28.28,0.00,0.00
question,WebQTest-1891,1,0.407,120.71,0.00,0.00
question,WebQTest-1892,1,0.232,55.47,0.00,0.00
question,WebQTest-1893,1,0.213,92.21,0.00,0.00
question,WebQTest-1894,1,0.214,59.47,0.00,0.00
question,WebQTest-1895,1,0.248,55.95,0.00,0.00
question,WebQTest-1896,1,0.195,59.89,0.00,0.00
question,WebQTest-1897,1,0.611,179.62,0.00,0.00
question,WebQTest-1898,1,0.676,214.41,0.00,0.00
question,WebQTest-1899,1,0.265,88.05,0.00,0.00
question,WebQTest-19,1,0.223,55.78,0.00,0.00
question,WebQTest-190,1,0.253,87.58,0.00,0.00
question,WebQTest-1900,1,0.297,90.80,0.00,0.00
question,WebQTest-1901,1,0.249,59.40,0.00,0.00
question,WebQTest-1902,1,0.230,58.03,0.00,0.00
question,WebQTest-1904,1,0.679,218.05,0.00,0.00
question,WebQTest-1905,1,0.269,85.16,0.00,0.00
question,WebQTest-1907,1,0.213,59.68,0.00,0.00
question,WebQTest-1909,1,0.206,52.70,0.00,0.00
question,WebQTest-191,1,0.235,56.46,0.00,0.00
question,WebQTest-1910,1,0.287,91.53,0.00,0.00
question,WebQTest-1911,1,0.342,91.48,0.00,0.00
question,WebQTest-1912,1,0.202,56.60,0.00,0.00
question,WebQTest-1913,1,0.236,57.98,0.00,0.00
question,WebQTest-1914,1,0.235,92.91,0.00,0.00
question,WebQTest-1915,1,0.462,121.47,0.00,0.00
question,WebQTest-1916,1,0.201,59.91,0.00,0.00
question,WebQTest-1917,1,0.292,85.14,0.00,0.00
question,WebQTest-1919,1,0.200,57.19,0.00,0.00
question,WebQTest-1920,1,0.309,85.45,0.00,0.00
question,WebQTest-1921,1,0.257,53.97,0.00,0.00
question,WebQTest-1922,1,0.655,217.85,0.00,0.00
question,WebQTest-1923,1,0.427,123.37,0.00,0.00
question,WebQTest-1925,1,0.201,59.17,0.00,0.00
question,WebQTest-1926,1,0.235,59.51,0.00,0.00
question,WebQTest-1928,1,0.201,58.17,0.00,0.00
question,WebQTest-1929,1,0.452,152.30,0.00,0.00
question,WebQTest-193,1,0.323,88.48,0.00,0.00
question,WebQTest-1932,1,0.235,59.42,0.00,0.00
question,WebQTest-1933,1,0.237,56.53,0.00,0.00
question,WebQTest-1934,1,0.183,59.41,0.00,0.00
question,WebQTest-1935,1,0.183,60.02,0.00,0.00
question,WebQTest-1936,1,0.235,59.77,0.00,0.00
question,WebQTest-1937,1,1.304,400.59,0.00,0.00
question,WebQTest-1938,1,0.200,56.54,0.00,0.00
question,WebQTest-1939,1,0.322,89.92,0.00,0.00
question,WebQTest-194,1,0.333,82.76,0.00,0.00
question,WebQTest-1940,1,0.149,28.23,0.00,0.00
question,WebQTest-1941,1,0.200,58.15,0.00,0.00
question,WebQTest-1942,1,0.270,91.41,0.00,0.00
question,WebQTest-1943,1,0.326,90.63,0.00,0.00
question,WebQTest-1944,1,0.203,59.91,0.00,0.00
question,WebQTest-1946,1,0.202,59.56,0.00,0.00
question,WebQTest-1947,1,0.224,54.06,0.00,0.00
question,WebQTest-195,1,0.626,180.58,0.00,0.00
question,WebQTest-1950,1,0.255,88.96,0.00,0.00
question,WebQTest-1952,1,0.202,59.73,0.00,0.00
question,WebQTest-1954,1,0.248,57.75,0.00,0.00
question,WebQTest-1955,1,0.150,24.54,0.00,0.00
question,WebQTest-1956,1,0.185,61.09,0.00,0.00
question,WebQTest-1957,1,0.237,60.10,0.00,0.00
question,WebQTest-1958,1,0.256,90.30,0.00,0.00
question,WebQTest-196,1,0.201,57.48,0.00,0.00
question,WebQTest-1960,1,0.241,53.87,0.00,0.00
question,WebQTest-1961,1,0.202,58.33,0.00,0.00
question,WebQTest-1962,1,0.220,59.47,0.00,0.00
question,WebQTest-1963,1,0.203,56.52,0.00,0.00
question,WebQTest-1964,1,0.239,87.54,0.00,0.00
question,WebQTest-1965,1,0.238,60.21,0.00,0.00
question,WebQTest-1966,1,0.257,57.62,0.00,0.00
question,WebQTest-1967,1,0.204,60.51,0.00,0.00
question,WebQTest-1968,1,0.255,92.28,0.00,0.00
question,WebQTest-1969,1,0.150,27.37,0.00,0.00
question,WebQTest-197,1,0.591,180.85,0.00,0.00
question,WebQTest-1971,1,0.590,184.17,0.00,0.00
question,WebQTest-1972,1,0.290,91.31,0.00,0.00
question,WebQTest-1975,1,0.203,60.04,0.00,0.00
question,WebQTest-1976,1,0.521,154.06,0.00,0.00
question,WebQTest-1977,1,0.238,59.97,0.00,0.00
question,WebQTest-1978,1,0.190,56.62,0.00,0.00
question,WebQTest-1979,1,0.148,24.01,0.00,0.00
question,WebQTest-1981,1,0.203,61.10,0.00,0.00
question,WebQTest-1982,1,0.220,60.86,0.00,0.00
question,WebQTest-1985,1,0.150,30.73,0.00,0.00
question,WebQTest-1986,1,0.591,186.04,0.00,0.00
question,WebQTest-1987,1,0.394,89.88,0.00,0.00
question,WebQTest-1988,1,0.183,51.30,0.00,0.00
question,WebQTest-199,1,0.201,57.42,0.00,0.00
question,WebQTest-1990,1,0.235,89.44,0.00,0.00
question,WebQTest-1991,1,0.199,59.39,0.00,0.00
question,WebQTest-1992,1,0.200,29.91,0.00,0.00
question,WebQTest-1993,1,0.183,58.67,0.00,0.00
question,WebQTest-1994,1,0.551,184.52,0.00,0.00
question,WebQTest-1996,1,0.220,59.70,0.00,0.00
question,WebQTest-1997,1,0.149,27.93,0.00,0.00
question,WebQTest-1998,1,0.236,90.37,0.00,0.00
question,WebQTest-1999,1,0.679,185.40,0.00,0.00
question,WebQTest-20,1,-0.134,238.67,0.00,0.00
question,WebQTest-200,1,0.201,57.17,0.00,0.00
question,WebQTest-2000,1,0.219,55.47,0.00,0.00
question,WebQTest-2001,1,0.201,58.03,0.00,0.00
question,WebQTest-2002,1,0.659,216.92,0.00,0.00
question,WebQTest-2003,1,0.377,90.94,0.00,0.00
question,WebQTest-2004,1,0.219,57.84,0.00,0.00
question,WebQTest-2005,1,0.272,92.40,0.00,0.00
question,WebQTest-2006,1,0.183,58.77,0.00,0.00
question,WebQTest-2007,1,0.203,52.72,0.00,0.00
question,WebQTest-2008,1,0.787,533.40,0.00,0.00
question,WebQTest-2009,1,0.200,58.06,0.00,0.00
question,WebQTest-201,1,9.059,2662.33,0.00,0.00
question,WebQTest-2010,1,0.464,121.94,0.00,0.00
question,WebQTest-2011,1,0.222,53.92,0.00,0.00
question,WebQTest-2012,1,0.183,57.87,0.00,0.00
question,WebQTest-2013,1,0.393,121.56,0.00,0.00
question,WebQTest-2014,1,0.221,57.88,0.00,0.00
question,WebQTest-2015,1,0.201,59.08,0.00,0.00
question,WebQTest-2016,1,0.183,60.38,0.00,0.00
question,WebQTest-2017,1,0.183,60.13,0.00,0.00
question,WebQTest-2018,1,0.394,91.41,0.00,0.00
question,WebQTest-2019,1,0.235,92.12,0.00,0.00
question,WebQTest-202,1,0.183,55.63,0.00,0.00
question,WebQTest-2020,1,0.201,56.86,0.00,0.00
question,WebQTest-2021,1,0.375,85.02,0.00,0.00
question,WebQTest-2022,1,0.270,89.24,0.00,0.00
question,WebQTest-2023,1,0.201,56.40,0.00,0.00
question,WebQTest-2024,1,0.201,58.12,0.00,0.00
question,WebQTest-2025,1,0.200,59.33,0.00,0.00
question,WebQTest-2027,1,0.270,59.99,0.00,0.00
question,WebQTest-2028,1,0.148,60.51,0.00,0.00
question,WebQTest-2029,1,0.203,58.45,0.00,0.00
question,WebQTest-2030,1,0.202,59.26,0.00,0.00
question,WebQTest-2031,1,0.148,28.71,0.00,0.00
question,WebQTest-204,1,0.214,54.74,0.00,0.00
question,WebQTest-205,1,0.377,88.03,0.00,0.00
question,WebQTest-206,1,0.201,57.62,0.00,0.00
question,WebQTest-207,1,0.235,89.28,0.00,0.00
question,WebQTest-209,1,0.233,53.66,0.00,0.00
question,WebQTest-21,1,0.270,79.41,0.00,0.00
question,WebQTest-210,1,0.271,88.24,0.00,0.00
question,WebQTest-211,1,0.585,147.53,0.00,0.00
question,WebQTest-212,1,0.460,144.94,0.00,0.00
question,WebQTest-213,1,0.148,27.47,0.00,0.00
question,WebQTest-214,1,0.288,87.60,0.00,0.00
question,WebQTest-215,1,0.183,57.35,0.00,0.00
question,WebQTest-216,1,0.244,56.72,0.00,0.00
question,WebQTest-217,1,0.204,57.10,0.00,0.00
question,WebQTest-218,1,0.182,58.22,0.00,0.00
question,WebQTest-22,1,0.207,54.96,0.00,0.00
question,WebQTest-220,1,0.200,58.01,0.00,0.00
question,WebQTest-221,1,0.152,21.99,0.00,0.00
question,WebQTest-222,1,0.212,57.79,0.00,0.00
question,WebQTest-224,1,0.218,86.64,0.00,0.00
question,WebQTest-225,1,0.183,27.55,0.00,0.00
question,WebQTest-226,1,0.827,241.99,0.00,0.00
question,WebQTest-227,1,0.201,58.57,0.00,0.00
question,WebQTest-23,1,0.204,55.32,0.00,0.00
