t,gpu0_w
1786066835.190,326.256
1786066835.290,338.535
1786066835.391,352.191
1786066835.491,364.91
1786066835.591,375.916
1786066835.691,375.79
1786066835.792,375.827
1786066835.892,376.191
1786066835.992,376.427
1786066836.092,376.705
1786066836.193,391.12
1786066836.293,377.608
1786066836.393,365.373
1786066836.493,352.019
1786066836.594,339.688
1786066836.694,328.879
1786066836.794,328.812
1786066836.895,330.175
1786066836.995,329.853
1786066837.095,329.709
1786066837.195,329.876
1786066837.296,329.899
1786066837.396,329.732
1786066837.496,329.788
1786066837.596,329.691
1786066837.697,329.413
1786066837.797,329.368
1786066837.897,329.451
1786066837.997,328.246
1786066838.098,321.301
1786066838.198,328.707
1786066838.298,327.259
1786066838.399,327.22
1786066838.499,327.464
1786066838.599,327.445
1786066838.699,327.277
1786066838.800,327.301
1786066838.900,327.32
1786066839.000,327.33
1786066839.100,327.25
1786066839.200,334.443
1786066839.301,326.915
1786066839.401,332.479
1786066839.501,335.521
1786066839.601,335.902
1786066839.702,335.238
1786066839.802,335.336
1786066839.902,335.398
1786066840.002,335.33
1786066840.103,335.278
1786066840.203,335.264
1786066840.303,335.117
1786066840.403,334.897
1786066840.504,330.564
1786066840.604,327.567
1786066840.704,327.603
1786066840.804,327.42
1786066840.905,327.45
1786066841.005,322.822
1786066841.105,324.975
1786066841.205,324.997
1786066841.306,324.938
1786066841.406,324.893
1786066841.506,325.036
1786066841.606,325.208
1786066841.706,325.185
1786066841.807,325.254
1786066841.907,325.474
1786066842.007,325.551
1786066842.107,330.077
1786066842.208,325.434
1786066842.308,304.615
1786066842.408,283.705
1786066842.508,269.182
1786066842.608,269.855
1786066842.709,269.858
1786066842.809,269.863
1786066842.909,269.747
1786066843.009,269.564
1786066843.110,269.384
1786066843.210,269.338
1786066843.310,271.864
1786066843.410,292.722
1786066843.510,313.537
1786066843.611,322.728
1786066843.711,321.995
1786066843.811,321.828
1786066843.911,321.792
1786066844.012,322.068
1786066844.112,322.215
1786066844.212,322.118
1786066844.312,322.247
1786066844.412,322.153
1786066844.513,322.281
1786066844.613,319.958
1786066844.713,321.73
1786066844.813,321.942
1786066844.914,321.969
1786066845.014,321.701
1786066845.114,321.534
1786066845.214,321.563
1786066845.314,321.528
1786066845.415,321.71
1786066845.515,321.539
1786066845.615,321.643
1786066845.715,329.653
1786066845.816,327.956
1786066845.916,327.815
1786066846.016,327.843
1786066846.116,327.946
1786066846.216,328.17
1786066846.317,328.305
1786066846.417,328.339
1786066846.517,328.143
1786066846.617,328.139
1786066846.718,328.041
1786066846.818,327.729
1786066846.918,327.732
1786066847.018,327.912
1786066847.119,327.825
1786066847.219,327.842
1786066847.319,327.388
1786066847.419,323.018
1786066847.519,322.838
1786066847.620,322.839
1786066847.720,322.838
1786066847.821,322.982
1786066847.921,322.867
1786066848.021,322.858
1786066848.121,322.642
1786066848.222,322.62
1786066848.322,322.505
1786066848.422,322.711
1786066848.522,322.484
1786066848.622,322.382
1786066848.723,322.297
1786066848.823,322.304
1786066848.923,322.067
1786066849.023,322.09
1786066849.124,322.032
1786066849.224,322.087
1786066849.324,322.123
1786066849.424,322.074
1786066849.524,322.069
1786066849.625,326.603
1786066849.725,326.627
1786066849.825,322.616
1786066849.926,320.704
1786066850.026,320.575
1786066850.126,320.733
1786066850.226,320.6
1786066850.326,320.517
1786066850.427,320.368
1786066850.527,320.424
1786066850.627,320.448
1786066850.727,320.423
1786066850.827,320.39
1786066850.928,324.535
1786066851.028,326.526
1786066851.128,326.64
1786066851.228,329.84
1786066851.329,329.585
1786066851.429,329.684
1786066851.529,329.83
1786066851.629,329.825
1786066851.729,329.788
1786066851.830,329.842
1786066851.930,329.868
1786066852.030,329.666
1786066852.130,329.56
1786066852.231,329.64
1786066852.331,326.64
1786066852.431,321.508
1786066852.531,337.438
1786066852.631,348.831
1786066852.732,348.937
1786066852.832,348.952
1786066852.932,349.057
1786066853.032,349.269
1786066853.133,349.394
1786066853.233,349.548
1786066853.333,349.762
1786066853.433,349.823
1786066853.534,355.007
1786066853.634,338.946
1786066853.734,327.532
1786066853.834,327.546
1786066853.934,321.575
1786066854.035,324.122
1786066854.135,323.944
1786066854.235,323.963
1786066854.335,323.91
1786066854.436,323.636
1786066854.536,323.476
1786066854.636,323.456
1786066854.736,323.491
1786066854.836,323.574
1786066854.937,323.339
1786066855.037,329.415
1786066855.137,326.851
1786066855.237,327.038
1786066855.338,327.137
1786066855.438,324.378
1786066855.538,325.06
1786066855.638,325.265
1786066855.739,325.215
1786066855.839,325.276
1786066855.939,325.337
1786066856.040,325.424
1786066856.140,325.275
1786066856.240,325.19
1786066856.340,325.105
1786066856.441,324.903
1786066856.541,327.665
1786066856.641,322.485
1786066856.741,337.46
1786066856.842,349.682
1786066856.942,350.49
1786066857.042,350.371
1786066857.142,350.68
1786066857.243,350.876
1786066857.343,350.926
1786066857.443,350.801
1786066857.543,350.804
1786066857.644,350.784
1786066857.744,355.292
1786066857.844,340.307
1786066857.944,328.322
1786066858.045,327.535
1786066858.145,324.715
1786066858.245,316.924
1786066858.345,316.791
1786066858.446,316.745
1786066858.546,317.024
1786066858.646,317.201
1786066858.746,317.185
1786066858.847,317.206
1786066858.947,317.263
1786066859.047,317.047
1786066859.147,317.075
1786066859.248,319.561
1786066859.348,327.553
1786066859.448,324.949
1786066859.548,325.019
1786066859.649,324.933
1786066859.749,324.833
1786066859.849,325.0
1786066859.950,324.942
1786066860.050,324.897
1786066860.150,325.028
1786066860.250,325.027
1786066860.351,324.853
1786066860.451,325.015
1786066860.551,326.462
1786066860.651,324.934
1786066860.752,324.785
1786066860.852,324.781
1786066860.952,324.767
1786066861.052,324.977
1786066861.153,324.906
1786066861.253,324.708
1786066861.353,324.622
1786066861.453,324.799
1786066861.554,324.66
1786066861.654,325.799
1786066861.754,327.359
1786066861.854,328.491
1786066861.955,340.989
1786066862.055,350.339
1786066862.155,350.024
1786066862.255,350.143
1786066862.356,350.363
1786066862.456,350.555
1786066862.556,350.394
1786066862.656,350.35
1786066862.757,350.71
1786066862.857,350.829
1786066862.957,349.918
1786066863.057,337.506
1786066863.158,328.126
1786066863.258,316.965
1786066863.364,296.88
1786066863.464,276.618
1786066863.565,256.313
1786066863.666,236.1
1786066863.766,215.87
1786066863.867,195.321
1786066863.967,174.779
1786066864.067,154.31
1786066864.168,133.935
1786066864.269,133.935
1786066864.369,133.935
1786066864.470,133.935
1786066864.570,133.935
1786066864.671,133.935
1786066864.771,133.935
1786066864.871,133.935
1786066864.972,133.935
1786066865.072,133.935
1786066865.172,98.957
1786066865.273,98.957
1786066865.374,98.957
1786066865.474,98.957
1786066865.574,98.957
1786066865.674,82.961
1786066865.775,81.492
1786066865.875,79.683
1786066865.976,78.085
1786066866.076,76.651
1786066866.176,75.379
1786066866.277,52.152
1786066866.377,52.025
1786066866.477,51.913
1786066866.578,51.819
1786066866.678,51.714
1786066866.779,51.714
1786066866.879,50.628
1786066866.979,54.266
1786066867.080,59.785
1786066867.180,77.198
1786066867.280,98.003
1786066867.380,122.395
1786066867.480,147.234
1786066867.581,172.164
1786066867.681,197.218
1786066867.781,222.091
1786066867.881,230.802
1786066867.982,275.181
1786066868.082,290.736
1786066868.182,306.55
1786066868.282,314.049
1786066868.383,318.105
1786066868.483,318.613
1786066868.583,318.624
1786066868.683,318.629
1786066868.784,318.633
1786066868.884,318.72
1786066868.984,318.68
1786066869.084,318.53
1786066869.185,321.673
1786066869.285,322.612
1786066869.385,322.643
1786066869.485,322.725
1786066869.585,322.786
1786066869.686,322.861
1786066869.786,323.07
1786066869.886,323.153
1786066869.986,323.172
1786066870.087,323.031
1786066870.187,322.97
1786066870.287,322.906
1786066870.387,325.566
1786066870.488,325.536
1786066870.588,327.661
1786066870.688,327.903
1786066870.788,327.996
1786066870.888,327.836
1786066870.989,327.663
1786066871.089,327.705
1786066871.189,327.718
1786066871.289,327.596
1786066871.390,327.674
1786066871.490,327.676
1786066871.590,327.697
1786066871.690,325.527
1786066871.790,325.315
1786066871.891,325.215
1786066871.991,325.104
1786066872.091,325.112
1786066872.191,325.324
1786066872.292,320.998
1786066872.392,321.206
1786066872.492,321.259
1786066872.592,321.38
1786066872.692,321.628
1786066872.793,321.878
1786066872.893,322.036
1786066872.993,322.295
1786066873.094,322.697
1786066873.194,322.828
1786066873.294,316.826
1786066873.394,333.713
1786066873.495,346.286
1786066873.595,360.956
1786066873.695,375.248
1786066873.795,389.374
1786066873.895,402.748
1786066873.996,416.651
1786066874.096,421.397
1786066874.196,421.25
1786066874.297,421.183
1786066874.397,427.26
1786066874.497,414.831
1786066874.597,402.147
1786066874.698,387.512
1786066874.798,373.132
1786066874.898,358.969
1786066874.998,345.396
1786066875.098,331.39
1786066875.199,326.455
1786066875.299,326.386
1786066875.399,323.182
1786066875.499,323.086
1786066875.600,323.236
1786066875.700,323.538
1786066875.800,323.429
1786066875.900,323.438
1786066876.001,323.311
1786066876.101,323.393
1786066876.201,323.452
1786066876.301,323.532
1786066876.401,323.478
1786066876.502,326.677
1786066876.602,319.899
1786066876.716,279.815
1786066876.817,259.689
1786066876.917,246.987
1786066877.018,247.064
1786066877.118,247.062
1786066877.218,247.005
1786066877.318,247.011
1786066877.419,247.239
1786066877.519,247.468
1786066877.619,254.14
1786066877.719,276.094
1786066877.819,318.9
1786066877.920,332.605
1786066878.020,351.032
1786066878.120,349.113
1786066878.220,349.345
1786066878.321,349.628
1786066878.421,349.764
1786066878.521,349.764
1786066878.621,349.671
1786066878.722,349.711
1786066878.822,349.716
1786066878.922,344.248
1786066879.022,331.415
1786066879.122,327.749
1786066879.223,323.011
1786066879.323,322.98
1786066879.423,322.791
1786066879.523,322.727
1786066879.624,322.49
1786066879.724,322.354
1786066879.824,322.317
1786066879.924,322.281
1786066880.025,322.312
1786066880.125,322.064
1786066880.225,322.12
1786066880.325,324.445
1786066880.425,324.13
1786066880.526,324.034
1786066880.626,324.085
1786066880.726,324.312
1786066880.826,324.5
1786066880.927,324.339
1786066881.027,324.348
1786066881.127,324.435
1786066881.227,313.486
1786066881.327,292.528
1786066881.428,273.967
1786066881.528,253.084
1786066881.628,232.081
1786066881.728,210.915
1786066881.829,189.733
1786066881.929,168.469
1786066882.029,147.51
1786066882.129,126.364
1786066882.230,126.364
1786066882.330,126.364
1786066882.430,126.364
1786066882.530,126.364
1786066882.630,126.364
1786066882.731,126.364
1786066882.831,126.364
1786066882.931,126.364
1786066883.031,126.364
1786066883.131,90.513
1786066883.232,90.513
1786066883.332,90.513
1786066883.432,90.513
1786066883.532,90.513
1786066883.633,90.513
1786066883.733,90.513
1786066883.833,90.513
1786066883.933,90.513
1786066884.034,90.513
1786066884.134,69.757
1786066884.234,69.757
1786066884.334,69.757
1786066884.434,69.757
1786066884.535,69.757
1786066884.635,69.757
1786066884.735,69.757
1786066884.835,69.757
1786066884.935,69.757
1786066885.036,69.757
1786066885.136,48.36
1786066885.236,48.36
1786066885.336,48.36
1786066885.437,48.36
1786066885.537,48.36
1786066885.637,47.323
1786066885.737,47.327
1786066885.837,47.33
1786066885.938,47.33
1786066886.038,47.336
1786066886.138,47.338
1786066886.238,47.347
1786066886.339,47.341
1786066886.439,47.344
1786066886.539,47.34
1786066886.639,47.335
1786066886.739,47.335
1786066886.840,47.335
1786066886.940,47.335
1786066887.040,47.335
1786066887.141,47.335
1786066887.241,47.335
1786066887.342,47.335
1786066887.442,47.335
1786066887.542,47.335
1786066887.643,32.869
1786066887.743,32.869
1786066887.844,32.869
1786066887.944,32.869
1786066888.044,32.869
1786066888.145,32.869
1786066888.245,32.869
1786066888.346,32.869
1786066888.446,32.869
1786066888.546,32.869
1786066888.647,28.652
1786066888.747,28.652
1786066888.848,28.652
1786066888.948,28.652
1786066889.049,28.652
1786066889.149,28.652
1786066889.249,28.652
1786066889.350,25.135
1786066889.450,26.206
1786066889.550,27.762
1786066889.651,29.16
1786066889.751,50.4
1786066889.851,69.283
1786066889.951,90.182
1786066890.052,104.895
1786066890.152,119.412
1786066890.252,132.141
1786066890.352,143.431
1786066890.452,242.957
1786066890.553,260.992
1786066890.653,285.361
1786066890.753,309.749
1786066890.854,318.254
1786066890.954,310.913
1786066891.054,290.433
1786066891.154,280.272
1786066891.255,293.722
1786066891.355,306.882
1786066891.455,321.608
1786066891.555,334.962
1786066891.656,343.53
1786066891.756,343.968
1786066891.856,344.161
1786066891.956,344.321
1786066892.057,355.995
1786066892.157,376.894
1786066892.257,387.934
1786066892.357,374.767
1786066892.457,361.864
1786066892.558,347.198
1786066892.658,319.408
1786066892.758,290.474
1786066892.893,269.676
1786066892.993,248.493
1786066893.093,227.368
1786066893.194,206.935
1786066893.294,186.552
1786066893.395,166.067
1786066893.495,157.874
1786066893.595,170.989
1786066893.695,183.966
1786066893.795,212.92
1786066893.896,247.144
1786066893.996,282.229
1786066894.096,316.856
1786066894.196,352.325
1786066894.297,385.206
1786066894.397,415.096
1786066894.497,445.203
1786066894.597,439.869
1786066894.697,426.829
1786066894.798,412.616
1786066894.898,399.0
1786066894.998,384.29
1786066895.098,370.81
1786066895.199,356.292
1786066895.299,343.762
1786066895.399,334.258
1786066895.499,321.825
1786066895.600,321.95
1786066895.700,321.851
1786066895.800,321.735
1786066895.900,321.258
1786066896.000,321.041
1786066896.101,320.972
1786066896.201,320.668
1786066896.301,320.928
1786066896.401,321.113
1786066896.502,315.743
1786066896.602,334.61
1786066896.702,342.686
1786066896.802,343.023
1786066896.903,343.305
1786066897.003,343.598
1786066897.103,343.758
1786066897.203,343.898
1786066897.303,344.1
1786066897.404,344.209
1786066897.504,344.199
1786066897.604,349.614
1786066897.704,333.341
1786066897.805,325.277
1786066897.905,317.849
1786066898.005,320.559
1786066898.105,320.395
1786066898.205,320.4
1786066898.306,320.292
1786066898.406,320.248
1786066898.506,319.87
1786066898.607,319.725
1786066898.707,319.505
1786066898.807,319.602
1786066898.907,319.602
1786066899.007,326.869
1786066899.108,317.569
1786066899.208,311.747
1786066899.308,311.887
1786066899.409,311.825
1786066899.509,311.898
1786066899.609,311.859
1786066899.709,311.801
1786066899.809,311.726
1786066899.910,311.596
1786066900.010,311.566
1786066900.110,311.577
1786066900.210,315.366
1786066900.311,321.371
1786066900.411,321.252
1786066900.511,321.466
1786066900.611,321.386
1786066900.711,321.354
1786066900.812,321.489
1786066900.912,321.687
1786066901.012,321.774
1786066901.112,321.645
1786066901.213,321.437
1786066901.313,312.748
1786066901.413,312.57
1786066901.513,312.431
1786066901.614,312.262
1786066901.714,312.351
1786066901.814,312.705
1786066901.914,312.654
1786066902.015,312.741
1786066902.115,312.658
1786066902.215,312.747
1786066902.316,312.843
1786066902.416,324.1
1786066902.516,324.025
1786066902.616,323.03
1786066902.717,322.248
1786066902.817,322.074
1786066902.917,321.887
1786066903.017,322.054
1786066903.117,321.876
1786066903.218,321.825
1786066903.318,321.741
1786066903.418,321.779
1786066903.518,321.773
1786066903.619,321.89
1786066903.719,323.023
1786066903.821,322.412
1786066903.947,336.055
1786066904.047,345.888
1786066904.147,345.838
1786066904.247,345.882
1786066904.348,346.073
1786066904.448,346.295
1786066904.548,346.27
1786066904.648,346.369
1786066904.749,346.363
1786066904.849,346.283
1786066904.949,347.716
1786066905.049,334.317
1786066905.149,324.505
1786066905.250,324.28
1786066905.350,316.144
1786066905.450,317.325
1786066905.550,317.25
1786066905.651,317.245
1786066905.751,317.171
1786066905.851,317.219
1786066905.951,317.254
1786066906.051,317.203
1786066906.152,316.94
1786066906.252,317.129
1786066906.352,317.156
1786066906.452,322.802
1786066906.553,298.303
1786066906.653,290.416
1786066906.753,305.603
1786066906.853,318.409
1786066906.954,332.251
1786066907.054,344.705
1786066907.154,344.512
1786066907.254,344.761
1786066907.355,344.887
1786066907.455,345.167
1786066907.555,347.757
1786066907.655,368.762
1786066907.756,378.808
1786066907.856,363.916
1786066907.956,351.294
1786066908.056,337.588
1786066908.156,321.115
1786066908.257,321.547
1786066908.357,321.401
1786066908.457,321.188
1786066908.557,320.915
1786066908.657,320.824
1786066908.758,320.984
1786066908.858,321.111
1786066908.958,320.912
1786066909.058,320.662
1786066909.159,320.665
1786066909.259,324.566
1786066909.359,331.811
1786066909.459,331.478
1786066909.560,331.472
1786066909.660,331.598
1786066909.760,331.739
1786066909.860,331.627
1786066909.960,331.604
1786066910.061,331.572
1786066910.161,331.792
1786066910.261,331.702
1786066910.361,331.967
1786066910.462,324.724
1786066910.562,325.076
1786066910.662,323.305
1786066910.762,322.784
1786066910.862,322.591
1786066910.963,322.553
1786066911.063,322.367
1786066911.163,322.415
1786066911.263,322.275
1786066911.364,322.111
1786066911.464,322.307
1786066911.564,322.14
1786066911.664,322.147
1786066911.765,321.195
1786066911.865,321.736
1786066911.965,322.035
1786066912.065,322.228
1786066912.166,322.353
1786066912.266,322.42
1786066912.366,322.606
1786066912.466,322.81
1786066912.566,322.579
1786066912.667,322.502
1786066912.767,322.61
1786066912.867,321.139
1786066912.967,321.092
1786066913.068,320.988
1786066913.168,320.965
1786066913.268,320.97
1786066913.368,320.86
1786066913.469,320.817
1786066913.569,320.753
1786066913.669,320.8
1786066913.769,319.97
1786066913.870,320.235
1786066913.970,324.251
1786066914.070,324.5
1786066914.170,324.356
1786066914.270,324.224
1786066914.371,324.38
1786066914.471,324.527
1786066914.571,324.598
1786066914.671,324.705
1786066914.772,324.763
1786066914.872,325.323
1786066914.972,325.433
1786066915.072,325.506
1786066915.173,325.591
1786066915.273,325.774
1786066915.373,325.954
1786066915.473,322.266
1786066915.574,322.195
1786066915.674,322.1
1786066915.774,322.018
1786066915.874,322.07
1786066915.974,322.093
1786066916.075,322.318
1786066916.175,322.361
1786066916.275,322.227
1786066916.375,322.278
1786066916.476,318.981
1786066916.576,337.75
1786066916.676,346.682
1786066916.776,346.637
1786066916.876,346.799
1786066916.977,346.708
1786066917.077,346.772
1786066917.177,346.679
1786066917.277,346.826
1786066917.378,346.821
1786066917.478,346.734
1786066917.578,350.059
1786066917.678,334.874
1786066917.779,321.576
1786066917.879,321.718
1786066917.979,321.586
1786066918.079,321.61
1786066918.179,321.372
1786066918.280,321.255
1786066918.380,321.166
1786066918.480,320.963
1786066918.580,320.898
1786066918.681,320.787
1786066918.781,320.81
1786066918.881,322.089
1786066918.981,325.291
1786066919.081,325.248
1786066919.182,325.181
1786066919.282,325.172
1786066919.382,325.061
1786066919.482,324.888
1786066919.583,324.812
1786066919.683,324.908
1786066919.783,324.814
1786066919.883,324.633
1786066919.983,327.567
1786066920.084,319.245
1786066920.184,319.316
1786066920.284,319.25
1786066920.384,319.433
1786066920.485,319.525
1786066920.585,319.57
1786066920.685,319.615
1786066920.785,319.514
1786066920.885,319.572
1786066920.986,319.651
1786066921.086,319.722
1786066921.186,324.851
1786066921.286,324.832
1786066921.387,325.024
1786066921.487,322.751
1786066921.587,322.724
1786066921.687,322.742
1786066921.788,322.686
1786066921.888,322.708
1786066921.988,322.535
1786066922.088,322.539
1786066922.188,322.246
1786066922.289,322.142
1786066922.389,333.734
1786066922.489,332.494
1786066922.589,332.446
1786066922.690,332.349
1786066922.790,332.332
1786066922.890,332.199
1786066922.990,332.216
1786066923.091,332.091
1786066923.191,332.099
1786066923.291,337.252
1786066923.391,350.235
1786066923.492,344.739
1786066923.592,345.383
1786066923.692,345.856
1786066923.792,346.111
1786066923.892,346.303
1786066923.993,346.482
1786066924.093,346.647
1786066924.193,346.88
1786066924.293,347.046
1786066924.394,341.998
1786066924.494,327.036
1786066924.594,324.099
1786066924.694,323.854
1786066924.795,323.357
1786066924.895,323.346
1786066924.995,323.345
1786066925.095,323.263
1786066925.195,323.328
1786066925.296,323.41
1786066925.396,323.477
1786066925.496,323.537
1786066925.596,325.626
1786066925.697,325.32
1786066925.797,325.424
1786066925.897,333.571
1786066925.997,331.387
1786066926.098,331.533
1786066926.198,331.792
1786066926.298,331.925
1786066926.398,331.888
1786066926.498,331.729
1786066926.599,331.696
1786066926.699,331.701
1786066926.799,331.825
1786066926.899,330.768
1786066927.001,313.983
1786066927.101,316.078
1786066927.201,315.865
1786066927.301,315.52
1786066927.401,315.397
1786066927.502,315.305
1786066927.602,315.349
1786066927.702,315.57
1786066927.802,315.792
1786066927.903,315.755
1786066928.003,316.797
1786066928.103,325.704
1786066928.203,325.779
1786066928.304,325.853
1786066928.404,324.373
1786066928.504,321.797
1786066928.604,321.776
1786066928.705,321.844
1786066928.805,321.699
1786066928.905,321.554
1786066929.005,321.497
1786066929.106,321.394
1786066929.206,321.375
1786066929.306,321.412
1786066929.406,321.304
1786066929.506,322.999
1786066929.607,324.152
1786066929.707,324.352
1786066929.807,324.268
1786066929.907,324.236
1786066930.007,324.228
1786066930.108,324.312
1786066930.208,328.814
1786066930.308,341.585
1786066930.408,341.44
1786066930.509,341.606
1786066930.609,341.574
1786066930.709,343.047
1786066930.809,343.067
1786066930.910,343.151
1786066931.010,343.16
1786066931.110,343.321
1786066931.210,343.2
1786066931.311,338.682
1786066931.411,325.779
1786066931.511,312.696
1786066931.613,294.384
1786066931.715,274.242
1786066931.816,253.906
1786066931.916,247.886
1786066932.016,247.781
1786066932.116,247.605
1786066932.217,247.378
1786066932.317,247.399
1786066932.417,247.693
1786066932.517,247.719
1786066932.618,259.475
1786066932.718,278.981
1786066932.818,299.015
1786066932.918,319.214
1786066933.019,325.121
1786066933.119,325.074
1786066933.219,319.02
1786066933.320,325.551
1786066933.420,325.744
1786066933.520,325.588
1786066933.620,325.673
1786066933.721,325.67
1786066933.821,325.644
1786066933.921,325.666
1786066934.021,325.94
1786066934.122,325.957
1786066934.222,326.128
1786066934.322,332.284
1786066934.422,324.946
1786066934.523,337.265
1786066934.623,343.283
1786066934.723,343.47
1786066934.823,343.475
1786066934.924,343.641
1786066935.024,343.686
1786066935.124,343.542
1786066935.224,343.411
1786066935.325,343.431
1786066935.425,343.672
1786066935.525,344.473
1786066935.625,332.001
1786066935.726,325.915
1786066935.826,320.946
1786066935.926,303.383
1786066936.026,306.607
1786066936.127,306.527
1786066936.227,306.485
1786066936.327,306.59
1786066936.427,306.391
1786066936.528,306.092
1786066936.628,305.97
1786066936.728,305.791
1786066936.828,305.689
1786066936.929,310.289
1786066937.029,319.034
1786066937.129,330.91
1786066937.229,344.433
1786066937.330,346.291
1786066937.430,344.282
1786066937.530,344.643
1786066937.630,344.709
1786066937.731,344.753
1786066937.831,344.832
1786066937.931,344.999
1786066938.031,345.122
1786066938.132,351.952
1786066938.232,338.95
1786066938.332,325.465
1786066938.432,319.484
1786066938.533,318.482
1786066938.633,318.209
1786066938.733,318.294
1786066938.833,318.431
1786066938.934,318.645
1786066939.034,318.576
1786066939.134,318.525
1786066939.234,318.539
1786066939.334,318.213
1786066939.435,318.099
1786066939.535,323.454
1786066939.635,324.923
1786066939.736,324.849
1786066939.836,324.967
1786066939.936,321.983
1786066940.036,323.01
1786066940.137,322.895
1786066940.237,322.758
1786066940.337,322.655
1786066940.437,322.909
1786066940.538,322.997
1786066940.638,323.196
1786066940.738,323.314
1786066940.838,323.555
1786066940.939,323.628
1786066941.039,326.584
1786066941.139,325.512
1786066941.240,325.539
1786066941.340,325.813
1786066941.440,321.176
1786066941.540,334.348
1786066941.641,346.748
1786066941.741,355.948
1786066941.841,353.588
1786066941.941,353.747
1786066942.042,353.686
1786066942.142,353.709
1786066942.242,353.964
1786066942.342,354.211
1786066942.443,354.293
1786066942.543,359.284
1786066942.643,346.138
1786066942.743,333.962
1786066942.845,321.085
1786066942.945,321.959
1786066943.045,321.672
1786066943.145,321.568
1786066943.246,321.62
1786066943.346,321.409
1786066943.446,321.362
1786066943.547,321.334
1786066943.647,321.448
1786066943.747,321.379
1786066943.847,321.334
1786066943.948,325.12
1786066944.048,324.214
1786066944.148,324.292
1786066944.248,324.229
1786066944.349,324.288
1786066944.449,324.382
1786066944.549,324.423
1786066944.649,324.182
1786066944.750,323.825
1786066944.850,323.824
1786066944.950,323.837
1786066945.050,326.183
1786066945.151,325.772
1786066945.251,326.33
1786066945.351,326.337
1786066945.451,326.144
1786066945.552,325.887
1786066945.652,325.816
1786066945.752,325.827
1786066945.852,326.04
1786066945.953,339.609
1786066946.053,352.119
1786066946.153,363.038
1786066946.253,363.4
1786066946.354,362.978
1786066946.454,363.116
1786066946.554,363.348
1786066946.654,363.538
1786066946.755,363.553
1786066946.855,363.929
1786066946.955,363.73
1786066947.055,350.079
1786066947.156,337.62
1786066947.256,326.76
1786066947.356,326.814
1786066947.456,323.265
1786066947.557,323.164
1786066947.657,323.081
1786066947.757,322.903
1786066947.857,322.933
1786066947.958,322.721
1786066948.058,322.72
1786066948.158,322.702
1786066948.258,322.57
1786066948.359,322.67
1786066948.459,320.033
1786066948.559,336.45
1786066948.660,338.973
1786066948.760,339.04
1786066948.860,339.198
1786066948.960,339.501
1786066949.061,339.461
1786066949.161,339.487
1786066949.261,339.532
1786066949.361,339.688
1786066949.462,339.599
1786066949.562,342.336
1786066949.662,324.903
1786066949.762,322.416
1786066949.863,322.516
1786066949.963,322.448
1786066950.063,322.105
1786066950.164,322.104
1786066950.264,322.127
1786066950.364,321.945
1786066950.464,321.63
1786066950.565,321.273
1786066950.665,321.176
1786066950.765,325.629
1786066950.865,325.544
1786066950.966,325.307
1786066951.066,325.331
1786066951.166,320.667
1786066951.266,320.606
1786066951.367,320.536
1786066951.467,320.973
1786066951.567,320.943
1786066951.668,321.072
1786066951.768,321.155
1786066951.868,321.198
1786066951.969,321.312
1786066952.069,321.136
1786066952.169,331.668
1786066952.296,342.339
1786066952.397,341.645
1786066952.497,341.853
1786066952.597,342.138
1786066952.698,342.361
1786066952.798,342.219
1786066952.898,342.092
1786066952.998,342.067
1786066953.098,342.352
1786066953.199,342.512
1786066953.299,337.068
1786066953.399,325.985
1786066953.499,326.774
1786066953.600,326.301
1786066953.700,326.185
1786066953.800,310.869
1786066953.900,313.436
1786066954.001,313.405
1786066954.101,313.354
1786066954.201,313.175
1786066954.301,313.041
1786066954.402,313.023
1786066954.502,312.992
1786066954.602,312.861
1786066954.702,312.839
1786066954.803,312.714
1786066954.903,325.145
1786066955.003,322.734
1786066955.103,322.685
1786066955.204,322.626
1786066955.304,322.605
1786066955.404,322.582
1786066955.504,322.61
1786066955.605,322.482
1786066955.705,322.452
1786066955.805,322.608
1786066955.905,322.699
1786066956.006,325.459
1786066956.106,325.49
1786066956.206,325.575
1786066956.306,325.546
1786066956.407,325.551
1786066956.507,325.515
1786066956.607,325.926
1786066956.707,338.095
1786066956.808,337.419
1786066956.909,337.322
1786066957.009,337.243
1786066957.110,337.164
1786066957.210,337.103
1786066957.310,337.056
1786066957.410,337.088
1786066957.510,337.222
1786066957.611,337.428
1786066957.711,337.203
1786066957.811,325.106
1786066957.911,325.892
1786066958.012,320.14
1786066958.112,321.712
1786066958.212,321.896
1786066958.312,321.743
1786066958.413,321.776
1786066958.513,322.179
1786066958.613,322.218
1786066958.713,322.14
1786066958.814,322.159
1786066958.914,322.095
1786066959.014,322.116
1786066959.114,327.787
1786066959.214,326.342
1786066959.315,326.19
1786066959.415,324.687
1786066959.515,324.78
1786066959.615,324.454
1786066959.716,324.404
1786066959.816,324.393
1786066959.916,324.308
1786066960.016,324.339
1786066960.116,324.449
1786066960.217,324.566
1786066960.317,324.491
1786066960.417,324.445
1786066960.517,325.985
1786066960.618,325.915
1786066960.718,329.824
1786066960.818,337.119
1786066960.918,336.413
1786066961.019,335.949
1786066961.119,335.939
1786066961.219,335.887
1786066961.319,335.889
1786066961.419,335.95
1786066961.520,336.04
1786066961.620,336.038
1786066961.720,335.977
1786066961.820,332.122
1786066961.921,325.017
1786066962.021,325.614
1786066962.121,323.736
1786066962.221,319.569
1786066962.321,319.463
1786066962.422,319.412
1786066962.522,319.31
1786066962.622,319.258
