scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-537_38a32ea03bb0de4387121b28a883a92e,1,-0.517,220.07,0.00,0.00
question,WebQTest-537_3f765ae8a25eecea63667cdb84f5500a,1,1.074,315.59,0.00,0.00
question,WebQTest-537_4346bf5ae9bf50583f07d197cd0c724a,1,0.835,249.98,0.00,0.00
question,WebQTest-537_4439b7c167b6ccf30c53b610934c4521,1,1.505,468.85,0.00,0.00
question,WebQTest-537_46a304cecca0e072121d7dc42befb590,1,0.920,282.74,0.00,0.00
question,WebQTest-537_560ee86f4cb9196c8d757880602e8433,1,1.066,347.08,0.00,0.00
question,WebQTest-537_56a1aae80ac17f9e8aeb74074911648f,1,0.730,215.43,0.00,0.00
question,WebQTest-537_70ae47ad2977c391268c7ad67ce1d56d,1,0.349,469.24,0.00,0.00
question,WebQTest-537_743ff6362bb2b9e550d92e0dc9b8b063,1,0.873,250.06,0.00,0.00
question,WebQTest-537_74f1761f9f9f53428fd2495202e0290f,1,0.801,248.15,0.00,0.00
question,WebQTest-537_80c32b072f27820081c103131c1e58c4,1,0.941,282.55,0.00,0.00
question,WebQTest-537_8356a0a43aae6452b8b029f7bfa371ed,1,0.961,311.75,0.00,0.00
question,WebQTest-537_8ed4ed5b25424f7584947d0926dd6119,1,1.275,409.58,0.00,0.00
question,WebQTest-537_8f768e11eabc7781a72a84addaf7067c,1,0.679,218.52,0.00,0.00
question,WebQTest-537_955d6e0a1fc92093ca7adcbd82267c5b,1,0.798,250.45,0.00,0.00
question,WebQTest-537_a267afc1df7decc72a45dfb669478531,1,0.891,283.79,0.00,0.00
question,WebQTest-537_a52d362d7abdae05ae86743bdb72a808,1,0.730,218.85,0.00,0.00
question,WebQTest-537_a8a56da657efbba90881cce421ae6962,1,1.612,476.34,0.00,0.00
question,WebQTest-537_b7771109a84a9b56518460dc9e8878ff,1,0.925,282.71,0.00,0.00
question,WebQTest-537_b9d2dfcc61e5c40fcaa1e5addf46401c,1,1.031,308.05,0.00,0.00
question,WebQTest-537_be1e8185e8c44cf8800c4132c369e0c3,1,1.096,313.15,0.00,0.00
question,WebQTest-537_be9bf330046979d00586176d68d50597,1,0.803,252.16,0.00,0.00
question,WebQTest-537_c1e5bbef641be02d2731eb43e93fb915,1,1.171,342.06,0.00,0.00
question,WebQTest-537_c8e0c5670b9fa714ebab6aaeb0205736,1,1.159,340.07,0.00,0.00
question,WebQTest-537_d5dd05a2d98b2d655530e211f59b7d5a,1,0.897,279.65,0.00,0.00
question,WebQTest-537_dbfc2e08b65b3213dfd1e2121734473d,1,0.712,215.34,0.00,0.00
question,WebQTest-537_dd3f3f41b9d5d74dd5f3e1249dc22b48,1,1.014,310.06,0.00,0.00
question,WebQTest-537_dda5fd9c58d5ae6f8d9463ae5f8376dc,1,0.767,217.61,0.00,0.00
question,WebQTest-537_de17dd1afec3743e98d327e6b1912e99,1,0.879,249.45,0.00,0.00
question,WebQTest-537_e35bbe9c7fc2677853b0df65b7b656f6,1,1.046,314.13,0.00,0.00
question,WebQTest-537_e5da8cda32fb1aa37028f9f7f7b1d3a8,1,1.266,407.62,0.00,0.00
question,WebQTest-537_ec0b950d593e3d735106aa86f989d907,1,0.976,282.25,0.00,0.00
question,WebQTest-537_ecddf67a2169404aceef47b2109fbe06,1,0.941,282.46,0.00,0.00
question,WebQTest-537_f1860c3f3024b6bfa5172ee9dfd3248b,1,0.788,218.90,0.00,0.00
question,WebQTest-537_f4911e93c40f00f8c256e3ccf42422c1,1,1.121,346.39,0.00,0.00
question,WebQTest-537_fb81be7900191a4d62e425e91ce1f2c7,1,1.437,441.35,0.00,0.00
question,WebQTest-538_0498a505f7181a2845005aaf16d345ba,1,1.179,344.46,0.00,0.00
question,WebQTest-538_09261fe718a52543b19dc25c306d59e6,1,0.749,217.02,0.00,0.00
question,WebQTest-538_0c23f06fbbf4e8b9a5c2488c612b2536,1,1.227,371.21,0.00,0.00
question,WebQTest-538_0c696fc38674c1c6970589fc7e965514,1,0.701,217.44,0.00,0.00
question,WebQTest-538_2055b38029bf8f2a0c593d3a189d3efe,1,0.749,250.49,0.00,0.00
question,WebQTest-538_226772fce4f7a1408c721880a97111cf,1,0.983,282.92,0.00,0.00
question,WebQTest-538_22837422e25cf0a05cb0efba9aa80402,1,0.780,219.19,0.00,0.00
question,WebQTest-538_246ecc85350b201944b66ecc40d8179c,1,1.310,377.19,0.00,0.00
question,WebQTest-538_2473cabeeab942f2a11ad812e53880a8,1,1.474,440.65,0.00,0.00
question,WebQTest-538_24e115cb188daf911ab18e8bdb034829,1,0.716,217.98,0.00,0.00
question,WebQTest-538_2b68c4f2a49e647c3da4d7544457a0ce,1,0.854,282.56,0.00,0.00
question,WebQTest-538_2de8034b7964e62cbfb68e23ba300615,1,0.732,217.53,0.00,0.00
question,WebQTest-538_39296af3b89f3e6eaeea197b4cb9ae67,1,0.853,249.82,0.00,0.00
question,WebQTest-538_3c662be721b9c2107f0dd05ba38cf729,1,1.027,311.74,0.00,0.00
question,WebQTest-538_3d3daf126fc550099e1207641fc4affc,1,0.945,284.24,0.00,0.00
question,WebQTest-538_3ddd687c0a6fadbb1c5b82190af66bf5,1,1.087,314.10,0.00,0.00
question,WebQTest-538_401347365692c5a69ad4c61e03ef4caf,1,0.804,245.18,0.00,0.00
question,WebQTest-538_4767846f70218c1178e6fb0c4937e547,1,1.198,343.39,0.00,0.00
question,WebQTest-538_485b6c9f1bd7bd7972f3dd4fcc11b1e9,1,0.923,279.04,0.00,0.00
question,WebQTest-538_49b4e9304f18a0a1cbe37bb162f61131,1,2.001,594.51,0.00,0.00
question,WebQTest-538_4c971bef32fb5777fb8b18ead5a702fe,1,1.236,374.26,0.00,0.00
question,WebQTest-538_59393fb78196abac792e5ced0021d415,1,0.995,278.60,0.00,0.00
question,WebQTest-538_5f5da3e1d4ca7df9f19ce3fdfc5790e2,1,0.772,249.32,0.00,0.00
question,WebQTest-538_60fd341611e3c74d6c632a9ab003dba6,1,0.960,315.46,0.00,0.00
question,WebQTest-538_62c571c0f7c5f645e7179596b4a308d2,1,0.715,186.74,0.00,0.00
question,WebQTest-538_640cc950e66a4149ed4a37ed9ddbf51c,1,1.149,342.76,0.00,0.00
question,WebQTest-538_65e7de970f6844e8520d7785799ec19e,1,0.757,217.55,0.00,0.00
question,WebQTest-538_7051341e8a163515972dc322874d8aa0,1,1.614,470.26,0.00,0.00
question,WebQTest-538_7084416ab9f72f1f1f8fc3ce7871ee4a,1,0.890,252.33,0.00,0.00
question,WebQTest-538_74d534175719a2af18925085b2e1f726,1,0.801,251.64,0.00,0.00
question,WebQTest-538_774800570524cfa60e44ba5d6c56a02c,1,0.714,187.93,0.00,0.00
question,WebQTest-538_7c59d9eab138d70759d1f171064789ff,1,0.820,250.09,0.00,0.00
question,WebQTest-538_80a0782bf3bf28bbd2cbd5898d2861c2,1,0.857,245.17,0.00,0.00
question,WebQTest-538_817354b8f600d0d9c5abe75a09b48f85,1,0.834,251.53,0.00,0.00
question,WebQTest-538_82ccd8edba1636ce0563a04fba26099b,1,0.710,182.56,0.00,0.00
question,WebQTest-538_89a6b4415493addb207777d2954c950b,1,0.852,282.41,0.00,0.00
question,WebQTest-538_92e606ef9c0429ad6820797ad2950730,1,1.657,506.32,0.00,0.00
question,WebQTest-538_937f2867131741f42a0eefeea5543786,1,0.767,221.59,0.00,0.00
question,WebQTest-538_93e2fc83e55c4e0deaa4671a531ca523,1,0.678,185.34,0.00,0.00
question,WebQTest-538_965332eebfb0801a1c62b92f74dc1023,1,0.767,219.37,0.00,0.00
question,WebQTest-538_a59dd643cb8d640f60838ef887cef04f,1,0.764,248.78,0.00,0.00
question,WebQTest-538_b3eed58c0461cbb2a440ac1e0b099d89,1,0.875,281.64,0.00,0.00
question,WebQTest-538_c1fc211c5ac055e33c2ff78e12439fd4,1,0.783,248.29,0.00,0.00
question,WebQTest-538_c606d81a0b9a8fe9f1a8a17239ebe8e2,1,0.991,314.49,0.00,0.00
question,WebQTest-538_c8cc1688f5fb5d27690b7a9cb248865f,1,1.630,504.11,0.00,0.00
question,WebQTest-538_c96f2fb72ec36eebda3526e033a4634c,1,1.507,438.19,0.00,0.00
question,WebQTest-538_d37989c422fef8a98e7289ca0144159c,1,0.424,472.78,0.00,0.00
question,WebQTest-538_d4e5a096160d4a1d4b82a9cd9a656e18,1,0.927,279.04,0.00,0.00
question,WebQTest-538_dfc99f6e8277309985f191b4575cee66,1,0.734,216.59,0.00,0.00
question,WebQTest-538_e650705713c2b0f407612c8935722c71,1,0.711,186.98,0.00,0.00
question,WebQTest-538_e767ac9ea2c1ea9896e9267b30ea9306,1,1.275,372.21,0.00,0.00
question,WebQTest-538_e92ac6479096acfc8a23fa7ff3fa1b37,1,-0.407,250.17,0.00,0.00
question,WebQTest-538_eb6021cedc1eba84b02c43c7505331ef,1,1.106,342.21,0.00,0.00
question,WebQTest-538_ebdaf3c91b43a826ed6ecc1221fd9af5,1,1.350,402.96,0.00,0.00
question,WebQTest-538_eccab81d41f566ce2b4f020c37219ae5,1,0.768,215.30,0.00,0.00
question,WebQTest-538_ef3141751354193fbc0209dfd49226c7,1,0.836,251.10,0.00,0.00
question,WebQTest-538_fc5392eefef107aa88084b05ddd2e246,1,1.005,312.13,0.00,0.00
question,WebQTest-542_216264fded30a84867101ba378e2428e,1,1.193,340.10,0.00,0.00
question,WebQTest-542_9131e49190aad60dc4fbd564e78cf5d5,1,0.196,437.98,0.00,0.00
question,WebQTest-542_aeadf3a0902a2a71546a7144ca1a5d4d,1,1.211,376.76,0.00,0.00
question,WebQTest-542_b82441a0a2ccf88afa7fb143e9f5e449,1,1.014,310.88,0.00,0.00
question,WebQTest-548_3c4307ec02c7150d9c47edf5891bd0b5,1,1.406,407.07,0.00,0.00
question,WebQTest-548_4d11a45faace15d2c9d5dae9832cae4c,1,1.390,406.55,0.00,0.00
question,WebQTest-548_4ed7d453c445df967570b4685d656f9c,1,1.259,372.46,0.00,0.00
question,WebQTest-548_5f65f28a990726dda8b60f83eb73c80d,1,1.266,374.56,0.00,0.00
question,WebQTest-548_6b65a7948e8a5a52b1ed74160c4aecb3,1,1.152,342.31,0.00,0.00
question,WebQTest-548_939e166d8f012cfe892f45fed17a71a3,1,0.868,280.63,0.00,0.00
question,WebQTest-54_549761eca9c4f858651ea00f4f9c4abc,1,1.746,531.94,0.00,0.00
question,WebQTest-54_9979ad066382ff1507c923c8035087c4,1,1.365,403.28,0.00,0.00
question,WebQTest-54_bfb16d956224f4ff7df39609f2a84210,1,0.948,314.67,0.00,0.00
question,WebQTest-54_d14abf7768bdbdaa66897780b56dace1,1,1.192,342.51,0.00,0.00
question,WebQTest-54_f0c99f377c8b944364e85b70b9f9b331,1,1.379,407.09,0.00,0.00
question,WebQTest-557_ca0ea9db8cf1e1f9728c53a7470cf243,1,0.946,276.76,0.00,0.00
question,WebQTest-55_033341263fdfc6fffe931632a3a0d95c,1,1.080,300.23,0.00,0.00
question,WebQTest-55_15737055923694d16485b6d734decdd1,1,1.381,408.58,0.00,0.00
question,WebQTest-55_2506fa68f5112e77c1167a3aa03f218b,1,1.003,280.86,0.00,0.00
question,WebQTest-55_2d29c992458630b7e3343cc7bd7f4263,1,1.071,344.73,0.00,0.00
question,WebQTest-55_350cad074495ce796cd95a9bbce0ceb4,1,0.751,218.33,0.00,0.00
question,WebQTest-55_54e856d3c44e0ac4a33f0f0ebb7a67d6,1,1.397,403.41,0.00,0.00
question,WebQTest-55_5d347c9ca6d42c2ca74e06b6bec081cb,1,0.942,278.89,0.00,0.00
question,WebQTest-55_aa809c4b556066af564266fe1f37ee4c,1,0.816,249.52,0.00,0.00
question,WebQTest-561_0a522fd602641e4c7acb7870908615ed,1,1.157,338.54,0.00,0.00
question,WebQTest-561_5096e7f87655bfead420edf88c0629f0,1,1.702,503.63,0.00,0.00
question,WebQTest-561_524b7e7fa855202f18ffd7e8c6bdb6c6,1,1.554,468.40,0.00,0.00
question,WebQTest-561_87feb43d4b743e2f0172e00f50bfada2,1,0.993,283.53,0.00,0.00
question,WebQTest-561_c4965c0149340bcfe2620c82edcf5638,1,1.277,375.47,0.00,0.00
question,WebQTest-561_f4a09a295875531887340bb4c3b57928,1,1.361,407.82,0.00,0.00
question,WebQTest-576_01e2da60a2779c4ae4b5d1547499a4f8,1,0.811,242.84,0.00,0.00
question,WebQTest-576_13008c4e3077772fc05f25bcfe70cad9,1,1.108,337.19,0.00,0.00
question,WebQTest-576_2b856a9706bbd20d0ce728470d489ae6,1,0.966,312.85,0.00,0.00
question,WebQTest-576_495085ad9dd6274cce483df63474ca21,1,0.858,247.83,0.00,0.00
question,WebQTest-576_539ba1b2ba5139d30e6e8799a463dd27,1,0.807,250.36,0.00,0.00
question,WebQTest-576_71ac98cf897bce1b05171187e0928780,1,1.334,407.50,0.00,0.00
question,WebQTest-576_7280a830b2275c6024614d5ba2adae18,1,0.801,252.39,0.00,0.00
question,WebQTest-576_8c6b952c6bd963f0ece4e401c9eb731a,1,0.735,216.63,0.00,0.00
question,WebQTest-576_8dfecb6548586cf236340abadabeb86c,1,0.849,250.77,0.00,0.00
question,WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,1,1.840,561.50,0.00,0.00
question,WebQTest-576_99c43635b648023af901dc341b3bab6e,1,1.474,440.87,0.00,0.00
question,WebQTest-576_c0f753939e8b2de74358ed2de5a4570b,1,1.541,473.17,0.00,0.00
question,WebQTest-576_d158063dcdb1c7030e5f94515719dd15,1,-0.359,249.37,0.00,0.00
question,WebQTest-576_d3f0e43ca2f0e15d487f470f816c3969,1,1.528,441.85,0.00,0.00
question,WebQTest-576_de9c85c76b26d6f89b34d3d52fc99b55,1,1.757,531.91,0.00,0.00
question,WebQTest-576_e9a3bdf6f62a7b6057f7d339fb48c28f,1,1.279,376.60,0.00,0.00
question,WebQTest-590_2f40ab1d4ea497555c4c883c92a758b7,1,1.240,377.28,0.00,0.00
question,WebQTest-590_333ea4f58397c8015c2e32a6794a638e,1,0.799,217.38,0.00,0.00
question,WebQTest-590_6aad73acb74f304bc9acae44314164be,1,0.979,280.94,0.00,0.00
question,WebQTest-590_e1cd6a19c1fe109a00e4149625e31531,1,0.907,282.57,0.00,0.00
question,WebQTest-590_ef6d9d3c6a2c1a1b2cef32193eecfa29,1,1.438,439.74,0.00,0.00
question,WebQTest-61_09020cbb000c86fda5910ec084690246,1,0.748,218.07,0.00,0.00
question,WebQTest-61_32d1e3cb0fe98830969482138a79309f,1,0.983,282.72,0.00,0.00
question,WebQTest-61_4dbb23937c062d0f3a3496d2fbf26a12,1,0.877,246.85,0.00,0.00
question,WebQTest-61_5b52c9e057d0f0e6704f0b264e864dfc,1,0.765,216.22,0.00,0.00
question,WebQTest-61_6a27420dcf0528ae017dd74e40cfd38a,1,0.886,283.28,0.00,0.00
question,WebQTest-61_75e46121bded1ab4f276d4ec24bb366e,1,1.085,312.96,0.00,0.00
question,WebQTest-61_7bd6b37d01a372aa5af2a8d5ef53d827,1,0.719,216.37,0.00,0.00
question,WebQTest-61_8f0d44a78a2e50f47729db23c5850da0,1,0.730,220.20,0.00,0.00
question,WebQTest-61_9be8c18e016b713cbb7f7feb6badebc7,1,1.273,371.27,0.00,0.00
question,WebQTest-61_a57061e7792a90ec7474f5e74b02daa0,1,0.842,250.17,0.00,0.00
question,WebQTest-61_be64d515debe3029f7c0fb2af05bfe7e,1,0.866,249.74,0.00,0.00
question,WebQTest-61_c6f4bf30214b3ec4105072a0f0c5f893,1,1.196,379.02,0.00,0.00
question,WebQTest-61_ca2edeb3b86bc89bf8b0c915fd46451a,1,1.463,437.74,0.00,0.00
question,WebQTest-61_f3518e7c28ab856cf7e4795c229cc993,1,0.784,248.30,0.00,0.00
question,WebQTest-626_01ad90831a03b6c5ef17898ccd80a639,1,1.696,500.27,0.00,0.00
question,WebQTest-626_19e8e9a6caf200240db94bc4081127a5,1,1.492,473.70,0.00,0.00
question,WebQTest-626_258527684b01adb1fef0f02a9081ebe7,1,1.063,311.84,0.00,0.00
question,WebQTest-626_33a613e654ecc62313ec81072238d012,1,0.929,279.02,0.00,0.00
question,WebQTest-626_40c4288896adffe97901ff78149912e5,1,0.943,281.02,0.00,0.00
question,WebQTest-626_47b990334f91b6d3bd042f82b81740f6,1,0.146,410.35,0.00,0.00
question,WebQTest-626_4a5ff6fde121829a1de60ed7c4088d4a,1,0.899,281.62,0.00,0.00
question,WebQTest-626_5258a162481dfc8eefa74a6324353bbc,1,1.034,312.79,0.00,0.00
question,WebQTest-626_652dc024fce1331f67facc4995feba18,1,1.052,314.58,0.00,0.00
question,WebQTest-626_74344bde96ef2b85681fee5b1b5c6d0c,1,0.986,308.03,0.00,0.00
question,WebQTest-626_8c6b952c6bd963f0ece4e401c9eb731a,1,0.849,248.28,0.00,0.00
question,WebQTest-626_99a70a0252541ee3f6a01f8ad44bcb0f,1,0.852,278.96,0.00,0.00
question,WebQTest-626_a7e69ef8a716d6db11c3ba8316c57d9d,1,1.168,345.28,0.00,0.00
question,WebQTest-626_bd2c9bc1c0a692218e7c4182a1d52f85,1,1.291,378.05,0.00,0.00
question,WebQTest-626_cec8987667111412366972c721282587,1,0.959,283.27,0.00,0.00
question,WebQTest-626_d76c496fcc1483ba7f80719c7d08e1f9,1,0.804,217.51,0.00,0.00
question,WebQTest-626_d7d303efc1f901f14e6aae2bb469743c,1,0.822,250.94,0.00,0.00
question,WebQTest-626_dc4e4ff90a030ea8e53031f67828217f,1,1.186,344.37,0.00,0.00
question,WebQTest-626_e027972f7a7e70d5b0f366502bfe3c87,1,0.911,278.51,0.00,0.00
question,WebQTest-626_eb4d539eed04721c36a6a70de0822e3f,1,1.106,346.02,0.00,0.00
question,WebQTest-634_4f2c0d9eb022ed67ec2cc356d4d5113a,1,0.873,251.46,0.00,0.00
question,WebQTest-634_54d73a3ea0de9b701f865feec89dffd6,1,0.746,218.05,0.00,0.00
question,WebQTest-654_3a8152d581de19d1b839f3822e9392e3,1,0.909,276.01,0.00,0.00
question,WebQTest-654_602d3e74c7063895f149a8f44b9e406f,1,0.783,251.42,0.00,0.00
question,WebQTest-654_6ca8cba7511811830a04cd64a8a4cf77,1,0.786,218.99,0.00,0.00
question,WebQTest-654_8b3815ec57389b13892dd5abb108cc4e,1,1.154,347.20,0.00,0.00
question,WebQTest-654_9f924908bb36bf7d331fa1b933af9f58,1,0.860,247.57,0.00,0.00
question,WebQTest-654_af0a37b13a66138a543af50c2ac24bb8,1,0.929,283.58,0.00,0.00
question,WebQTest-654_b183c990916cd703ef71720d378b748e,1,1.282,376.33,0.00,0.00
question,WebQTest-654_eacad512118512366a932ffd59ad4578,1,0.762,219.43,0.00,0.00
question,WebQTest-654_f4440609f5cecb091bf8e86adb47be25,1,1.156,344.16,0.00,0.00
question,WebQTest-654_f4f38507bbec5d30bec54c8c8dd9a72b,1,0.697,217.46,0.00,0.00
question,WebQTest-699_538195f1f01fd027882e6a50839e2a9b,1,0.861,249.19,0.00,0.00
question,WebQTest-699_c03c4525d4ac4e6fecf42cfd6fe1929a,1,1.012,315.30,0.00,0.00
question,WebQTest-699_de65246ed3d9b6daa0aadb8c7e4f8c71,1,0.801,247.22,0.00,0.00
question,WebQTest-69_365cba904abc355bc084b442a5a4ab37,1,0.950,280.17,0.00,0.00
question,WebQTest-712_05592490da9c37f503e8907070b88326,1,1.331,406.47,0.00,0.00
question,WebQTest-712_058203c22235854bf96557ab2b7c383e,1,1.308,406.17,0.00,0.00
question,WebQTest-712_0adacc5f8d85e317c77fbf2ffa83dae9,1,0.757,217.98,0.00,0.00
question,WebQTest-712_10aa3b0c992e4e6f4cf624c6c38c727f,1,1.578,472.57,0.00,0.00
question,WebQTest-712_11e9758e98422bc42f1d085d6723de33,1,0.818,219.80,0.00,0.00
question,WebQTest-712_2443bf06815cf0d93b1a271a1a49062f,1,0.834,246.31,0.00,0.00
question,WebQTest-712_338501143a8ed768baa31e221bc3cb01,1,-0.249,279.77,0.00,0.00
question,WebQTest-712_37a5691b2bade75e2b9d518da5f13b94,1,0.784,247.96,0.00,0.00
question,WebQTest-712_4e9134eaaafee4fd4023d41d4770f5eb,1,0.833,250.23,0.00,0.00
question,WebQTest-712_6099ea03f4fd2476605c4a513318d29c,1,1.294,374.78,0.00,0.00
question,WebQTest-712_66fa3665c34fb6170ebe265fce7d69aa,1,0.959,277.98,0.00,0.00
question,WebQTest-712_67f5f717564163742ca2588b7e186fd8,1,1.206,372.40,0.00,0.00
question,WebQTest-712_6b59283873b76d15a3345a52db3b57fc,1,0.997,313.34,0.00,0.00
question,WebQTest-712_7c32da59d9f250768ab30cff625c5a94,1,1.297,410.45,0.00,0.00
question,WebQTest-712_810a930318378edecdffe4b349276794,1,0.785,246.84,0.00,0.00
question,WebQTest-712_8eab5c6b79bdea85c78c813f6204a555,1,0.885,251.09,0.00,0.00
question,WebQTest-712_a9122e6c3ec58aea7483e18c7074128a,1,0.729,218.50,0.00,0.00
question,WebQTest-712_afd00ae7f259af2831587a8f5ead5d3e,1,0.880,279.49,0.00,0.00
question,WebQTest-712_b1236660c5bd74b3c7b1722628aa4861,1,0.924,282.58,0.00,0.00
question,WebQTest-712_c82a1eba72695beab0bf7376904b0212,1,0.969,303.45,0.00,0.00
question,WebQTest-712_d32363ebe2efd4cc816af57934dae747,1,0.943,277.29,0.00,0.00
question,WebQTest-712_d3b7fd986b328089269e011661bcd31c,1,0.878,280.41,0.00,0.00
question,WebQTest-717_3375a7cecb71d0cf2e2d87d7d513be18,1,1.185,374.38,0.00,0.00
question,WebQTest-717_98930cc86de070b07328db1db07b811c,1,-0.019,377.35,0.00,0.00
question,WebQTest-717_b4fff5e42f83a0b3af3821b6d5fbd3dd,1,0.878,281.34,0.00,0.00
question,WebQTest-719_2883cc73d6e7cc887da948a32c5fd2bb,1,1.196,371.59,0.00,0.00
question,WebQTest-719_2c9888f591cdea04f631b1f473bf1578,1,0.717,216.74,0.00,0.00
question,WebQTest-719_3a4de3e3ca56b4c8159542e8fc8f9945,1,1.048,314.37,0.00,0.00
question,WebQTest-719_402552b61d68fcf116111585da32583b,1,1.256,376.45,0.00,0.00
question,WebQTest-719_4c56262d6806c8bd5c0fadb75177520a,1,1.866,569.08,0.00,0.00
question,WebQTest-719_4e2a785b515c8024dd42f5a9bc60760b,1,1.067,344.12,0.00,0.00
question,WebQTest-719_7478e17a7cd155f218c821899d42a755,1,0.871,241.73,0.00,0.00
question,WebQTest-719_88427e4cf8c94effb8217cddfd827261,1,1.031,310.64,0.00,0.00
question,WebQTest-719_8c4cd2a8dd5064dcd1e88389796138c7,1,1.317,405.96,0.00,0.00
question,WebQTest-719_91fbb9146e3addbb313ff7ead5eb51f8,1,0.805,217.55,0.00,0.00
question,WebQTest-719_b50634fcb022c0a649341ed319148244,1,0.925,277.33,0.00,0.00
question,WebQTest-719_bcc7cf86fe716e0c10225e1a98b719bb,1,0.737,216.92,0.00,0.00
question,WebQTest-719_e56e856592a9a57b9e331b718adc1b75,1,1.087,305.80,0.00,0.00
question,WebQTest-719_f1a83a32bf04983a5a5f9da914f867c8,1,0.874,244.05,0.00,0.00
question,WebQTest-719_f627c1bb9cdbcf6a029c816631a982b2,1,0.767,218.66,0.00,0.00
question,WebQTest-743_0627e12cd408701b36af0a997336dd51,1,0.924,284.24,0.00,0.00
question,WebQTest-743_0a8cdba29cf260283b7c890b3609c0b9,1,0.795,244.12,0.00,0.00
question,WebQTest-743_0ab198918959e0a63172be1705632a9c,1,1.276,376.78,0.00,0.00
question,WebQTest-743_0c1285b4c6ee14099812a0408bc73a78,1,0.889,249.49,0.00,0.00
question,WebQTest-743_1d6c214af3c3e9fcb3689bec2a8e8336,1,1.958,602.59,0.00,0.00
question,WebQTest-743_2b39afadc21f0a2a4602121616db1f8c,1,0.966,278.23,0.00,0.00
question,WebQTest-743_3a3a861fe35922a25bb5991497496887,1,1.268,371.64,0.00,0.00
question,WebQTest-743_3a40921ae6042ff93cc654f727b80209,1,1.445,436.96,0.00,0.00
question,WebQTest-743_42588c6fd3d30a777953bbaf2b4079b9,1,1.243,372.87,0.00,0.00
question,WebQTest-743_4d2f11c63fa0611b0e29bc00f41bf7a9,1,1.386,442.13,0.00,0.00
question,WebQTest-743_4df1316d93ba6531dbd35bb3f60f69f8,1,0.980,311.80,0.00,0.00
question,WebQTest-743_5187dd34bf8c0fdd0ea6ac0024cfd3f7,1,0.837,250.33,0.00,0.00
question,WebQTest-743_56e8d2e51ce1a46013d0176a58f8d5b3,1,1.129,346.30,0.00,0.00
question,WebQTest-743_5a9d56a15bd5f8c951df7d967444f8ec,1,1.411,406.74,0.00,0.00
question,WebQTest-743_81f7ed541ce951e30c3d90697cb83dec,1,0.950,312.17,0.00,0.00
question,WebQTest-743_8a6fccfecffcf6f728129e0e162255c7,1,0.712,213.63,0.00,0.00
question,WebQTest-743_97d1854efab5172bdfe763781a23257e,1,0.625,187.09,0.00,0.00
question,WebQTest-743_a65b27e5670a2d956932182020864234,1,1.488,475.49,0.00,0.00
question,WebQTest-743_af8b975343e4098913128e9ac7d04c05,1,0.891,280.03,0.00,0.00
question,WebQTest-743_b30993b3354e5b4bb3ded1e07150aef8,1,0.893,246.07,0.00,0.00
question,WebQTest-743_b9bb14e3c9063fb97449c3cb44a188bb,1,1.210,378.51,0.00,0.00
question,WebQTest-743_bef14a2c5e7b8f9ce875fe024cacdf9c,1,0.842,282.13,0.00,0.00
question,WebQTest-743_c4d6520c1e12c95284381591bde82c86,1,1.104,312.93,0.00,0.00
question,WebQTest-743_c61b69fccf312a020cf9d9a760e97c09,1,0.874,245.03,0.00,0.00
question,WebQTest-743_ca410f824ebb6a08c824377bb10b6f58,1,0.979,316.72,0.00,0.00
question,WebQTest-743_ca6ce44d620e3ead920f09f2813da1af,1,1.032,313.23,0.00,0.00
question,WebQTest-743_d1a984c71ef01065e1506cdf340d2ccb,1,1.225,372.76,0.00,0.00
question,WebQTest-743_d3eeae86c5754c57ae7e3d61ba9bc1e2,1,1.366,400.71,0.00,0.00
question,WebQTest-743_e2244c473cfe546ee4ec30a347883dc3,1,0.908,253.55,0.00,0.00
question,WebQTest-743_e629da56667ef31f1d0e059c5f3dff45,1,1.362,402.29,0.00,0.00
question,WebQTest-743_e8f21e0f0c4375d30317d26f9b95cd91,1,0.714,212.73,0.00,0.00
question,WebQTest-743_f69519f4ecbf0ca9019c6b38c004e6ee,1,1.874,567.90,0.00,0.00
question,WebQTest-745_0a8c48e034655dbf9b49f8291fc92df3,1,2.017,632.52,0.00,0.00
question,WebQTest-745_384ed622fab384974f2469ecba6710b9,1,1.332,405.25,0.00,0.00
question,WebQTest-745_dd36139f42030c6329c138b56f269a68,1,0.866,244.90,0.00,0.00
question,WebQTest-759_1735fa6bb245e5bb515f24cfd5f76ddb,1,1.257,373.93,0.00,0.00
question,WebQTest-759_2a6f2d7311c4070f0f98f8526d05907c,1,0.929,282.08,0.00,0.00
question,WebQTest-759_33c0a2138ef3f4a4f61dbee8dc9714e5,1,1.185,347.32,0.00,0.00
question,WebQTest-759_4800df0becd2268912f4b6d59fc000e4,1,1.539,470.54,0.00,0.00
question,WebQTest-759_63eab23cc30386a10b181d148547c857,1,0.859,244.57,0.00,0.00
question,WebQTest-759_7354c9c64a319b6709919bcfbfe16d92,1,1.067,343.98,0.00,0.00
question,WebQTest-759_85689344913b39e3c35fb5730885ff16,1,1.285,371.48,0.00,0.00
question,WebQTest-759_85b64b4dea5209a2c8881109c02cb139,1,1.399,438.09,0.00,0.00
question,WebQTest-759_88081dc1a259cbd172b89242384ee1cc,1,1.384,409.35,0.00,0.00
question,WebQTest-759_8ccba4c208f909c1e21f79306d999cd6,1,0.773,216.90,0.00,0.00
