timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-08T01:00:10,codecarbon,893b51e2-9ad4-407b-97f3-ff21411c9264,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57972.66283783,0.9895899153229845,1.7069940673438044e-05,12.028669120204615,329.4508536564352,20.0,0.19370100022329914,5.303986898186125,0.32195722266573124,5.819645121075169,0.0,Canada,CAN,,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.9,16,AMD Ryzen 7 7800X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,29.18195343017578,machine,0.8481897563332643,90.33131428176986,88.82087216124802,25.92006753780765,N,1.0,0.0
