scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-1662,1,1.225,374.34,0.00,0.00
question,WebQTest-1663,1,0.996,310.44,0.00,0.00
question,WebQTest-1664,1,0.942,278.10,0.00,0.00
question,WebQTest-1665,1,0.677,186.00,0.00,0.00
question,WebQTest-1666,1,1.197,366.34,0.00,0.00
question,WebQTest-1667,1,1.438,436.98,0.00,0.00
question,WebQTest-1668,1,1.047,313.98,0.00,0.00
question,WebQTest-1669,1,0.877,246.16,0.00,0.00
question,WebQTest-167,1,0.983,275.51,0.00,0.00
question,WebQTest-1670,1,0.956,309.86,0.00,0.00
question,WebQTest-1671,1,1.017,280.65,0.00,0.00
question,WebQTest-1672,1,-0.362,250.39,0.00,0.00
question,WebQTest-1673,1,1.195,376.57,0.00,0.00
question,WebQTest-1674,1,0.796,215.10,0.00,0.00
question,WebQTest-1675,1,1.184,375.48,0.00,0.00
question,WebQTest-1676,1,0.664,183.54,0.00,0.00
question,WebQTest-1677,1,0.693,220.02,0.00,0.00
question,WebQTest-1678,1,1.045,310.29,0.00,0.00
question,WebQTest-1679,1,1.095,344.72,0.00,0.00
question,WebQTest-168,1,0.887,281.57,0.00,0.00
question,WebQTest-1680,1,0.939,281.78,0.00,0.00
question,WebQTest-1682,1,1.470,433.11,0.00,0.00
question,WebQTest-1683,1,0.818,250.42,0.00,0.00
question,WebQTest-1684,1,1.511,471.29,0.00,0.00
question,WebQTest-1685,1,1.084,314.16,0.00,0.00
question,WebQTest-1686,1,0.577,182.26,0.00,0.00
question,WebQTest-1687,1,1.250,375.01,0.00,0.00
question,WebQTest-1688,1,1.122,313.74,0.00,0.00
question,WebQTest-169,1,0.921,277.96,0.00,0.00
question,WebQTest-1690,1,0.785,252.52,0.00,0.00
question,WebQTest-1691,1,0.930,277.79,0.00,0.00
question,WebQTest-1694,1,1.100,308.66,0.00,0.00
question,WebQTest-1695,1,1.282,407.10,0.00,0.00
question,WebQTest-1696,1,1.155,344.97,0.00,0.00
question,WebQTest-1698,1,0.786,250.60,0.00,0.00
question,WebQTest-1699,1,0.977,282.06,0.00,0.00
question,WebQTest-170,1,0.862,243.45,0.00,0.00
question,WebQTest-1700,1,0.838,246.70,0.00,0.00
question,WebQTest-1701,1,0.695,214.81,0.00,0.00
question,WebQTest-1702,1,0.982,280.45,0.00,0.00
question,WebQTest-1703,1,0.678,216.13,0.00,0.00
question,WebQTest-1705,1,0.959,281.57,0.00,0.00
question,WebQTest-1706,1,0.997,309.62,0.00,0.00
question,WebQTest-1707,1,0.800,245.59,0.00,0.00
question,WebQTest-1708,1,0.939,284.72,0.00,0.00
question,WebQTest-171,1,1.294,407.00,0.00,0.00
question,WebQTest-1710,1,0.978,281.17,0.00,0.00
question,WebQTest-1711,1,0.870,249.38,0.00,0.00
question,WebQTest-1712,1,0.011,377.16,0.00,0.00
question,WebQTest-1713,1,0.763,208.88,0.00,0.00
question,WebQTest-1714,1,0.887,279.75,0.00,0.00
question,WebQTest-1715,1,1.119,344.17,0.00,0.00
question,WebQTest-1716,1,0.764,217.78,0.00,0.00
question,WebQTest-1719,1,0.945,280.65,0.00,0.00
question,WebQTest-172,1,0.938,281.65,0.00,0.00
question,WebQTest-1721,1,0.676,218.59,0.00,0.00
question,WebQTest-1723,1,1.486,435.82,0.00,0.00
question,WebQTest-1724,1,1.052,311.25,0.00,0.00
question,WebQTest-1725,1,1.361,409.12,0.00,0.00
question,WebQTest-1726,1,0.907,284.08,0.00,0.00
question,WebQTest-1727,1,1.379,405.89,0.00,0.00
question,WebQTest-1728,1,2.334,696.86,0.00,0.00
question,WebQTest-1729,1,0.749,217.24,0.00,0.00
question,WebQTest-173,1,1.059,310.86,0.00,0.00
question,WebQTest-1730,1,0.991,311.94,0.00,0.00
question,WebQTest-1731,1,0.801,245.10,0.00,0.00
question,WebQTest-1732,1,0.955,282.46,0.00,0.00
question,WebQTest-1733,1,0.893,249.15,0.00,0.00
question,WebQTest-1734,1,0.918,281.95,0.00,0.00
question,WebQTest-1735,1,0.990,312.21,0.00,0.00
question,WebQTest-1736,1,1.290,369.58,0.00,0.00
question,WebQTest-1737,1,1.363,441.79,0.00,0.00
question,WebQTest-1738,1,0.789,216.99,0.00,0.00
question,WebQTest-1739,1,0.749,217.87,0.00,0.00
question,WebQTest-174,1,0.798,246.51,0.00,0.00
question,WebQTest-1740,1,0.912,278.99,0.00,0.00
question,WebQTest-1741,1,0.975,309.56,0.00,0.00
question,WebQTest-1742,1,0.941,278.62,0.00,0.00
question,WebQTest-1744,1,0.993,281.59,0.00,0.00
question,WebQTest-1746,1,0.889,280.11,0.00,0.00
question,WebQTest-1748,1,1.438,440.92,0.00,0.00
question,WebQTest-175,1,0.841,248.08,0.00,0.00
question,WebQTest-1750,1,0.817,245.53,0.00,0.00
question,WebQTest-1751,1,-0.062,313.27,0.00,0.00
question,WebQTest-1752,1,0.798,250.43,0.00,0.00
question,WebQTest-1753,1,1.614,467.67,0.00,0.00
question,WebQTest-1754,1,0.642,188.71,0.00,0.00
question,WebQTest-1755,1,1.112,306.10,0.00,0.00
question,WebQTest-1756,1,0.918,281.39,0.00,0.00
question,WebQTest-1757,1,1.183,376.19,0.00,0.00
question,WebQTest-1758,1,1.187,345.51,0.00,0.00
question,WebQTest-1759,1,1.044,306.84,0.00,0.00
question,WebQTest-176,1,0.447,123.39,0.00,0.00
question,WebQTest-1760,1,0.770,246.10,0.00,0.00
question,WebQTest-1761,1,0.802,250.40,0.00,0.00
question,WebQTest-1763,1,1.017,280.40,0.00,0.00
question,WebQTest-1764,1,0.842,282.75,0.00,0.00
question,WebQTest-1765,1,1.473,440.01,0.00,0.00
question,WebQTest-1766,1,0.587,154.49,0.00,0.00
question,WebQTest-1767,1,1.486,470.71,0.00,0.00
question,WebQTest-1768,1,0.677,185.73,0.00,0.00
question,WebQTest-1769,1,1.014,313.23,0.00,0.00
question,WebQTest-177,1,0.937,279.37,0.00,0.00
question,WebQTest-1770,1,0.604,186.78,0.00,0.00
question,WebQTest-1771,1,1.936,596.38,0.00,0.00
question,WebQTest-1772,1,1.079,309.67,0.00,0.00
question,WebQTest-1773,1,1.189,376.57,0.00,0.00
question,WebQTest-1774,1,0.867,248.95,0.00,0.00
question,WebQTest-1775,1,1.339,403.61,0.00,0.00
question,WebQTest-1776,1,0.744,218.45,0.00,0.00
question,WebQTest-1777,1,0.746,218.67,0.00,0.00
question,WebQTest-1779,1,0.907,282.87,0.00,0.00
question,WebQTest-178,1,1.222,377.94,0.00,0.00
question,WebQTest-1780,1,0.878,279.50,0.00,0.00
question,WebQTest-1781,1,1.379,400.34,0.00,0.00
question,WebQTest-1782,1,0.979,282.34,0.00,0.00
question,WebQTest-1784,1,0.887,281.32,0.00,0.00
question,WebQTest-1785,1,-0.516,186.86,0.00,0.00
question,WebQTest-1788,1,1.126,342.26,0.00,0.00
question,WebQTest-1789,1,1.191,337.97,0.00,0.00
question,WebQTest-179,1,1.430,437.22,0.00,0.00
question,WebQTest-1790,1,0.888,281.67,0.00,0.00
question,WebQTest-1791,1,0.990,313.53,0.00,0.00
question,WebQTest-1792,1,0.991,282.96,0.00,0.00
question,WebQTest-1793,1,0.867,283.29,0.00,0.00
question,WebQTest-1794,1,0.770,217.32,0.00,0.00
question,WebQTest-1795,1,0.623,184.08,0.00,0.00
question,WebQTest-1796,1,1.078,313.48,0.00,0.00
question,WebQTest-1797,1,1.834,567.29,0.00,0.00
question,WebQTest-1799,1,0.978,314.51,0.00,0.00
question,WebQTest-180,1,1.067,311.90,0.00,0.00
question,WebQTest-1800,1,0.804,212.04,0.00,0.00
question,WebQTest-1801,1,0.890,283.10,0.00,0.00
question,WebQTest-1802,1,1.837,567.72,0.00,0.00
question,WebQTest-1803,1,1.351,402.53,0.00,0.00
question,WebQTest-1804,1,1.507,437.45,0.00,0.00
question,WebQTest-1805,1,0.923,282.94,0.00,0.00
question,WebQTest-1806,1,0.869,279.08,0.00,0.00
question,WebQTest-1807,1,0.959,279.51,0.00,0.00
question,WebQTest-1808,1,0.927,280.82,0.00,0.00
question,WebQTest-1809,1,0.873,245.54,0.00,0.00
question,WebQTest-181,1,0.905,282.67,0.00,0.00
question,WebQTest-1810,1,0.885,282.90,0.00,0.00
question,WebQTest-1811,1,0.976,282.92,0.00,0.00
question,WebQTest-1812,1,0.928,283.16,0.00,0.00
question,WebQTest-1813,1,0.821,251.83,0.00,0.00
question,WebQTest-1815,1,0.956,307.32,0.00,0.00
question,WebQTest-1817,1,1.102,312.61,0.00,0.00
question,WebQTest-1818,1,0.727,218.46,0.00,0.00
question,WebQTest-1819,1,0.907,280.63,0.00,0.00
question,WebQTest-182,1,0.748,218.02,0.00,0.00
question,WebQTest-1821,1,1.141,344.03,0.00,0.00
question,WebQTest-1822,1,1.012,312.39,0.00,0.00
question,WebQTest-1823,1,-0.250,247.76,0.00,0.00
question,WebQTest-1824,1,0.746,249.55,0.00,0.00
question,WebQTest-1825,1,1.187,344.99,0.00,0.00
question,WebQTest-1826,1,1.031,307.97,0.00,0.00
question,WebQTest-1827,1,1.346,405.17,0.00,0.00
question,WebQTest-1828,1,0.736,214.17,0.00,0.00
question,WebQTest-1829,1,0.957,282.49,0.00,0.00
question,WebQTest-1830,1,0.781,248.93,0.00,0.00
question,WebQTest-1833,1,1.044,314.34,0.00,0.00
question,WebQTest-1835,1,1.014,309.29,0.00,0.00
question,WebQTest-1836,1,1.262,370.13,0.00,0.00
question,WebQTest-1838,1,1.096,343.85,0.00,0.00
question,WebQTest-1839,1,0.798,217.42,0.00,0.00
question,WebQTest-184,1,0.747,250.56,0.00,0.00
question,WebQTest-1840,1,0.692,220.60,0.00,0.00
question,WebQTest-1842,1,0.849,248.57,0.00,0.00
question,WebQTest-1843,1,0.762,244.40,0.00,0.00
question,WebQTest-1844,1,0.999,279.75,0.00,0.00
question,WebQTest-1845,1,0.958,311.05,0.00,0.00
question,WebQTest-1847,1,0.978,281.24,0.00,0.00
question,WebQTest-1848,1,0.823,248.74,0.00,0.00
question,WebQTest-1849,1,0.609,187.06,0.00,0.00
question,WebQTest-185,1,0.941,278.33,0.00,0.00
question,WebQTest-1850,1,0.728,216.74,0.00,0.00
question,WebQTest-1851,1,1.385,403.96,0.00,0.00
question,WebQTest-1853,1,1.258,374.98,0.00,0.00
question,WebQTest-1854,1,0.852,280.99,0.00,0.00
question,WebQTest-1855,1,0.766,217.02,0.00,0.00
question,WebQTest-1857,1,0.976,310.82,0.00,0.00
question,WebQTest-1858,1,0.752,220.13,0.00,0.00
question,WebQTest-186,1,1.702,502.78,0.00,0.00
question,WebQTest-1860,1,0.976,282.87,0.00,0.00
question,WebQTest-1861,1,0.886,282.57,0.00,0.00
question,WebQTest-1864,1,0.802,250.92,0.00,0.00
question,WebQTest-1865,1,0.958,282.75,0.00,0.00
question,WebQTest-1866,1,0.744,216.69,0.00,0.00
question,WebQTest-1868,1,1.085,315.36,0.00,0.00
question,WebQTest-187,1,0.992,312.25,0.00,0.00
question,WebQTest-1870,1,0.747,599.44,0.00,0.00
question,WebQTest-1871,1,0.783,214.81,0.00,0.00
question,WebQTest-1873,1,0.995,307.98,0.00,0.00
question,WebQTest-1874,1,1.459,437.30,0.00,0.00
question,WebQTest-1875,1,0.728,218.44,0.00,0.00
question,WebQTest-1876,1,0.852,249.89,0.00,0.00
question,WebQTest-1877,1,0.785,247.99,0.00,0.00
question,WebQTest-1878,1,1.203,344.26,0.00,0.00
question,WebQTest-1879,1,1.010,312.67,0.00,0.00
question,WebQTest-188,1,-0.278,249.88,0.00,0.00
question,WebQTest-1880,1,0.821,248.88,0.00,0.00
question,WebQTest-1881,1,0.744,218.61,0.00,0.00
question,WebQTest-1882,1,0.869,284.43,0.00,0.00
question,WebQTest-1883,1,0.833,250.19,0.00,0.00
question,WebQTest-1884,1,1.202,343.51,0.00,0.00
question,WebQTest-1885,1,1.278,407.85,0.00,0.00
question,WebQTest-1886,1,1.148,346.54,0.00,0.00
question,WebQTest-1887,1,0.870,247.44,0.00,0.00
question,WebQTest-1888,1,1.010,309.45,0.00,0.00
question,WebQTest-1889,1,0.748,217.81,0.00,0.00
question,WebQTest-189,1,0.752,214.51,0.00,0.00
question,WebQTest-1890,1,1.596,502.08,0.00,0.00
question,WebQTest-1891,1,1.430,433.37,0.00,0.00
question,WebQTest-1892,1,1.262,372.56,0.00,0.00
question,WebQTest-1893,1,0.641,182.62,0.00,0.00
question,WebQTest-1894,1,0.801,246.50,0.00,0.00
question,WebQTest-1895,1,0.753,216.32,0.00,0.00
question,WebQTest-1896,1,1.135,344.34,0.00,0.00
question,WebQTest-1897,1,1.293,376.04,0.00,0.00
question,WebQTest-1898,1,1.446,440.57,0.00,0.00
question,WebQTest-1899,1,0.606,186.83,0.00,0.00
question,WebQTest-19,1,0.889,249.16,0.00,0.00
question,WebQTest-190,1,0.993,309.79,0.00,0.00
question,WebQTest-1900,1,1.187,374.02,0.00,0.00
question,WebQTest-1901,1,0.709,218.63,0.00,0.00
question,WebQTest-1902,1,0.534,153.79,0.00,0.00
question,WebQTest-1904,1,0.115,376.62,0.00,0.00
question,WebQTest-1905,1,0.728,215.68,0.00,0.00
question,WebQTest-1907,1,0.569,154.42,0.00,0.00
question,WebQTest-1909,1,0.644,216.12,0.00,0.00
question,WebQTest-191,1,0.763,218.39,0.00,0.00
question,WebQTest-1910,1,0.859,244.88,0.00,0.00
question,WebQTest-1911,1,1.036,311.54,0.00,0.00
question,WebQTest-1912,1,0.855,247.69,0.00,0.00
question,WebQTest-1913,1,0.642,184.42,0.00,0.00
question,WebQTest-1914,1,0.940,311.43,0.00,0.00
question,WebQTest-1915,1,1.120,312.80,0.00,0.00
question,WebQTest-1916,1,0.763,251.19,0.00,0.00
question,WebQTest-1917,1,1.134,346.14,0.00,0.00
question,WebQTest-1919,1,0.957,277.83,0.00,0.00
question,WebQTest-1920,1,0.868,249.84,0.00,0.00
question,WebQTest-1921,1,1.383,440.09,0.00,0.00
question,WebQTest-1922,1,1.678,504.73,0.00,0.00
question,WebQTest-1923,1,1.253,372.19,0.00,0.00
question,WebQTest-1925,1,0.606,184.85,0.00,0.00
question,WebQTest-1926,1,1.113,345.51,0.00,0.00
question,WebQTest-1928,1,0.843,244.19,0.00,0.00
question,WebQTest-1929,1,1.168,344.22,0.00,0.00
question,WebQTest-193,1,0.946,281.48,0.00,0.00
question,WebQTest-1932,1,0.908,279.75,0.00,0.00
question,WebQTest-1933,1,0.889,281.89,0.00,0.00
question,WebQTest-1934,1,0.837,249.67,0.00,0.00
question,WebQTest-1935,1,0.925,279.19,0.00,0.00
question,WebQTest-1936,1,1.056,310.48,0.00,0.00
question,WebQTest-1937,1,1.258,375.42,0.00,0.00
question,WebQTest-1938,1,0.781,249.96,0.00,0.00
question,WebQTest-1939,1,1.173,344.66,0.00,0.00
question,WebQTest-194,1,0.997,309.13,0.00,0.00
question,WebQTest-1940,1,1.401,407.89,0.00,0.00
question,WebQTest-1941,1,0.971,313.44,0.00,0.00
question,WebQTest-1942,1,1.481,442.25,0.00,0.00
question,WebQTest-1943,1,0.180,406.75,0.00,0.00
question,WebQTest-1944,1,0.977,279.95,0.00,0.00
question,WebQTest-1946,1,0.730,215.90,0.00,0.00
question,WebQTest-1947,1,0.849,280.95,0.00,0.00
question,WebQTest-195,1,1.606,471.78,0.00,0.00
question,WebQTest-1950,1,0.852,250.69,0.00,0.00
question,WebQTest-1952,1,0.831,249.98,0.00,0.00
question,WebQTest-1954,1,0.833,249.13,0.00,0.00
question,WebQTest-1955,1,0.906,278.06,0.00,0.00
question,WebQTest-1956,1,1.017,279.69,0.00,0.00
question,WebQTest-1957,1,0.958,305.45,0.00,0.00
question,WebQTest-1958,1,0.801,249.51,0.00,0.00
question,WebQTest-196,1,0.801,218.99,0.00,0.00
question,WebQTest-1960,1,0.836,252.50,0.00,0.00
question,WebQTest-1961,1,0.677,187.12,0.00,0.00
question,WebQTest-1962,1,0.738,211.49,0.00,0.00
question,WebQTest-1963,1,0.746,217.64,0.00,0.00
question,WebQTest-1964,1,0.859,274.73,0.00,0.00
question,WebQTest-1965,1,1.113,346.92,0.00,0.00
question,WebQTest-1966,1,1.364,410.84,0.00,0.00
question,WebQTest-1967,1,0.712,215.94,0.00,0.00
question,WebQTest-1968,1,0.936,282.72,0.00,0.00
question,WebQTest-1969,1,0.926,274.49,0.00,0.00
question,WebQTest-197,1,1.462,438.71,0.00,0.00
question,WebQTest-1971,1,1.153,345.86,0.00,0.00
question,WebQTest-1972,1,0.727,215.59,0.00,0.00
question,WebQTest-1975,1,0.925,276.22,0.00,0.00
question,WebQTest-1976,1,1.133,344.70,0.00,0.00
question,WebQTest-1977,1,0.982,275.80,0.00,0.00
question,WebQTest-1978,1,0.873,248.60,0.00,0.00
question,WebQTest-1979,1,1.047,342.70,0.00,0.00
question,WebQTest-1981,1,0.855,250.05,0.00,0.00
question,WebQTest-1982,1,1.047,312.18,0.00,0.00
question,WebQTest-1985,1,1.070,309.04,0.00,0.00
question,WebQTest-1986,1,2.225,690.90,0.00,0.00
question,WebQTest-1987,1,1.126,344.53,0.00,0.00
question,WebQTest-1988,1,-0.448,217.24,0.00,0.00
question,WebQTest-199,1,0.813,249.69,0.00,0.00
question,WebQTest-1990,1,0.870,245.68,0.00,0.00
question,WebQTest-1991,1,0.869,250.57,0.00,0.00
question,WebQTest-1992,1,0.886,284.34,0.00,0.00
question,WebQTest-1993,1,0.691,217.90,0.00,0.00
question,WebQTest-1994,1,1.375,407.27,0.00,0.00
question,WebQTest-1996,1,0.901,281.52,0.00,0.00
question,WebQTest-1997,1,0.732,214.83,0.00,0.00
question,WebQTest-1998,1,0.604,187.23,0.00,0.00
question,WebQTest-1999,1,0.955,281.38,0.00,0.00
question,WebQTest-20,1,1.011,312.93,0.00,0.00
question,WebQTest-200,1,1.066,342.39,0.00,0.00
question,WebQTest-2000,1,0.941,279.20,0.00,0.00
question,WebQTest-2001,1,0.768,216.62,0.00,0.00
question,WebQTest-2002,1,1.242,370.72,0.00,0.00
question,WebQTest-2003,1,1.005,313.17,0.00,0.00
question,WebQTest-2004,1,0.786,246.09,0.00,0.00
question,WebQTest-2005,1,1.315,376.30,0.00,0.00
question,WebQTest-2006,1,0.715,215.70,0.00,0.00
question,WebQTest-2007,1,0.644,186.87,0.00,0.00
question,WebQTest-2008,1,2.272,689.74,0.00,0.00
question,WebQTest-2009,1,0.714,218.10,0.00,0.00
question,WebQTest-201,1,0.888,249.60,0.00,0.00
question,WebQTest-2010,1,1.245,373.13,0.00,0.00
question,WebQTest-2011,1,0.750,213.54,0.00,0.00
question,WebQTest-2012,1,1.359,409.45,0.00,0.00
question,WebQTest-2013,1,1.033,311.84,0.00,0.00
question,WebQTest-2014,1,0.886,282.05,0.00,0.00
question,WebQTest-2015,1,1.026,315.26,0.00,0.00
question,WebQTest-2016,1,0.855,247.46,0.00,0.00
question,WebQTest-2017,1,0.819,247.44,0.00,0.00
question,WebQTest-2018,1,0.996,311.83,0.00,0.00
question,WebQTest-2019,1,0.961,278.84,0.00,0.00
question,WebQTest-202,1,0.728,214.63,0.00,0.00
question,WebQTest-2020,1,0.748,218.86,0.00,0.00
question,WebQTest-2021,1,1.296,409.27,0.00,0.00
question,WebQTest-2022,1,1.520,437.79,0.00,0.00
question,WebQTest-2023,1,-0.473,218.18,0.00,0.00
question,WebQTest-2024,1,1.135,344.83,0.00,0.00
question,WebQTest-2025,1,0.764,251.75,0.00,0.00
question,WebQTest-2027,1,0.834,250.37,0.00,0.00
question,WebQTest-2028,1,0.923,276.68,0.00,0.00
question,WebQTest-2029,1,0.972,282.68,0.00,0.00
question,WebQTest-2030,1,0.923,283.31,0.00,0.00
question,WebQTest-2031,1,0.885,248.48,0.00,0.00
question,WebQTest-204,1,0.764,248.70,0.00,0.00
question,WebQTest-205,1,0.852,248.59,0.00,0.00
question,WebQTest-206,1,0.699,216.68,0.00,0.00
question,WebQTest-207,1,0.871,249.16,0.00,0.00
question,WebQTest-209,1,1.241,375.50,0.00,0.00
question,WebQTest-21,1,0.501,154.08,0.00,0.00
question,WebQTest-210,1,0.607,184.27,0.00,0.00
question,WebQTest-211,1,1.309,404.19,0.00,0.00
question,WebQTest-212,1,1.174,345.22,0.00,0.00
question,WebQTest-213,1,1.188,344.51,0.00,0.00
question,WebQTest-214,1,0.922,277.07,0.00,0.00
question,WebQTest-215,1,0.711,219.99,0.00,0.00
question,WebQTest-216,1,0.868,279.90,0.00,0.00
question,WebQTest-217,1,1.048,310.84,0.00,0.00
question,WebQTest-218,1,0.676,186.60,0.00,0.00
question,WebQTest-22,1,0.782,210.98,0.00,0.00
question,WebQTest-220,1,0.799,251.80,0.00,0.00
question,WebQTest-221,1,0.781,244.74,0.00,0.00
question,WebQTest-222,1,1.026,312.21,0.00,0.00
question,WebQTest-224,1,0.958,282.16,0.00,0.00
question,WebQTest-225,1,0.841,249.05,0.00,0.00
question,WebQTest-226,1,1.295,407.36,0.00,0.00
question,WebQTest-227,1,1.011,280.38,0.00,0.00
question,WebQTest-23,1,0.904,283.25,0.00,0.00
question,WebQTest-231,1,-0.328,247.54,0.00,0.00
question,WebQTest-232,1,2.044,630.62,0.00,0.00
question,WebQTest-233,1,1.117,313.15,0.00,0.00
question,WebQTest-234,1,0.675,218.63,0.00,0.00
question,WebQTest-235,1,0.940,280.84,0.00,0.00
question,WebQTest-237,1,1.098,344.03,0.00,0.00
question,WebQTest-238,1,1.099,310.50,0.00,0.00
question,WebQTest-239,1,1.038,308.14,0.00,0.00
question,WebQTest-24,1,0.871,276.91,0.00,0.00
question,WebQTest-240,1,1.026,312.26,0.00,0.00
question,WebQTest-241,1,0.920,279.66,0.00,0.00
question,WebQTest-243,1,1.026,315.01,0.00,0.00
question,WebQTest-245,1,0.872,276.51,0.00,0.00
question,WebQTest-246,1,1.157,345.16,0.00,0.00
question,WebQTest-247,1,1.278,375.78,0.00,0.00
question,WebQTest-248,1,0.522,149.05,0.00,0.00
question,WebQTest-249,1,1.152,345.57,0.00,0.00
question,WebQTest-250,1,0.698,214.13,0.00,0.00
question,WebQTest-251,1,0.909,279.38,0.00,0.00
question,WebQTest-252,1,0.804,247.30,0.00,0.00
question,WebQTest-253,1,0.764,214.06,0.00,0.00
question,WebQTest-254,1,1.150,344.79,0.00,0.00
question,WebQTest-255,1,0.975,314.60,0.00,0.00
question,WebQTest-256,1,0.797,218.26,0.00,0.00
question,WebQTest-257,1,1.050,309.20,0.00,0.00
question,WebQTest-258,1,0.730,248.47,0.00,0.00
question,WebQTest-26,1,1.189,345.36,0.00,0.00
question,WebQTest-260,1,1.552,470.81,0.00,0.00
question,WebQTest-261,1,0.922,250.54,0.00,0.00
question,WebQTest-262,1,1.361,411.96,0.00,0.00
question,WebQTest-264,1,0.877,247.42,0.00,0.00
question,WebQTest-265,1,0.849,247.15,0.00,0.00
question,WebQTest-266,1,1.239,379.21,0.00,0.00
question,WebQTest-267,1,0.870,284.07,0.00,0.00
question,WebQTest-268,1,0.076,345.75,0.00,0.00
question,WebQTest-269,1,1.140,343.05,0.00,0.00
question,WebQTest-270,1,1.081,341.35,0.00,0.00
question,WebQTest-271,1,1.329,404.53,0.00,0.00
question,WebQTest-273,1,1.012,278.95,0.00,0.00
question,WebQTest-276,1,0.943,283.09,0.00,0.00
question,WebQTest-277,1,1.069,312.01,0.00,0.00
question,WebQTest-278,1,0.798,250.71,0.00,0.00
question,WebQTest-279,1,0.762,218.82,0.00,0.00
question,WebQTest-28,1,0.219,407.09,0.00,0.00
question,WebQTest-281,1,1.078,314.35,0.00,0.00
question,WebQTest-282,1,1.980,631.04,0.00,0.00
question,WebQTest-284,1,1.781,536.38,0.00,0.00
question,WebQTest-286,1,1.253,378.07,0.00,0.00
question,WebQTest-287,1,0.962,278.82,0.00,0.00
question,WebQTest-289,1,1.017,312.37,0.00,0.00
question,WebQTest-291,1,0.905,277.81,0.00,0.00
question,WebQTest-294,1,1.169,345.86,0.00,0.00
question,WebQTest-295,1,0.763,213.80,0.00,0.00
question,WebQTest-296,1,1.413,411.11,0.00,0.00
question,WebQTest-297,1,0.750,217.56,0.00,0.00
question,WebQTest-298,1,0.957,311.94,0.00,0.00
question,WebQTest-3,1,0.889,281.40,0.00,0.00
question,WebQTest-300,1,1.221,342.98,0.00,0.00
question,WebQTest-301,1,2.013,602.22,0.00,0.00
question,WebQTest-302,1,0.781,246.19,0.00,0.00
question,WebQTest-303,1,0.581,152.99,0.00,0.00
question,WebQTest-304,1,0.834,251.05,0.00,0.00
question,WebQTest-305,1,0.763,249.36,0.00,0.00
question,WebQTest-306,1,1.044,313.33,0.00,0.00
question,WebQTest-308,1,1.330,403.62,0.00,0.00
question,WebQTest-31,1,0.732,215.97,0.00,0.00
question,WebQTest-310,1,0.058,344.09,0.00,0.00
question,WebQTest-311,1,0.781,215.10,0.00,0.00
question,WebQTest-312,1,0.872,281.44,0.00,0.00
question,WebQTest-313,1,0.977,279.44,0.00,0.00
question,WebQTest-314,1,1.141,339.70,0.00,0.00
question,WebQTest-315,1,0.837,248.54,0.00,0.00
question,WebQTest-316,1,0.806,247.06,0.00,0.00
question,WebQTest-317,1,0.922,279.68,0.00,0.00
question,WebQTest-318,1,0.642,186.28,0.00,0.00
question,WebQTest-32,1,0.695,215.80,0.00,0.00
question,WebQTest-321,1,0.748,250.52,0.00,0.00
question,WebQTest-322,1,0.993,281.36,0.00,0.00
question,WebQTest-323,1,1.156,338.40,0.00,0.00
question,WebQTest-326,1,0.906,281.43,0.00,0.00
question,WebQTest-327,1,0.730,218.46,0.00,0.00
question,WebQTest-328,1,1.167,376.19,0.00,0.00
question,WebQTest-329,1,1.081,314.19,0.00,0.00
question,WebQTest-33,1,0.765,217.47,0.00,0.00
question,WebQTest-331,1,1.166,344.24,0.00,0.00
question,WebQTest-333,1,1.717,532.76,0.00,0.00
question,WebQTest-334,1,1.150,344.98,0.00,0.00
question,WebQTest-335,1,1.205,376.88,0.00,0.00
question,WebQTest-336,1,0.730,214.19,0.00,0.00
question,WebQTest-337,1,1.556,471.57,0.00,0.00
question,WebQTest-338,1,1.158,339.93,0.00,0.00
question,WebQTest-339,1,1.243,373.02,0.00,0.00
question,WebQTest-34,1,0.911,279.04,0.00,0.00
question,WebQTest-340,1,0.696,212.29,0.00,0.00
question,WebQTest-341,1,0.994,279.21,0.00,0.00
question,WebQTest-342,1,1.193,373.05,0.00,0.00
question,WebQTest-343,1,1.118,345.82,0.00,0.00
question,WebQTest-344,1,0.818,217.83,0.00,0.00
question,WebQTest-346,1,0.854,246.97,0.00,0.00
question,WebQTest-347,1,0.959,281.90,0.00,0.00
question,WebQTest-349,1,1.170,345.43,0.00,0.00
question,WebQTest-35,1,0.570,185.91,0.00,0.00
question,WebQTest-351,1,-0.306,244.63,0.00,0.00
question,WebQTest-352,1,1.264,405.16,0.00,0.00
question,WebQTest-353,1,1.104,312.00,0.00,0.00
question,WebQTest-354,1,0.764,249.58,0.00,0.00
question,WebQTest-356,1,0.834,249.48,0.00,0.00
question,WebQTest-359,1,1.208,341.42,0.00,0.00
question,WebQTest-36,1,1.096,312.68,0.00,0.00
question,WebQTest-360,1,1.081,346.64,0.00,0.00
question,WebQTest-361,1,1.571,465.98,0.00,0.00
question,WebQTest-362,1,1.276,375.84,0.00,0.00
question,WebQTest-365,1,1.269,409.28,0.00,0.00
question,WebQTest-366,1,0.754,217.07,0.00,0.00
question,WebQTest-367,1,1.279,374.37,0.00,0.00
question,WebQTest-37,1,0.848,244.81,0.00,0.00
question,WebQTest-370,1,0.873,281.96,0.00,0.00
question,WebQTest-371,1,0.838,249.98,0.00,0.00
question,WebQTest-374,1,0.955,279.06,0.00,0.00
