t,gpu0_w
1786361288.880,315.326
1786361288.983,315.318
1786361289.087,315.293
1786361289.191,315.202
1786361289.292,315.052
1786361289.395,313.65
1786361289.499,313.287
1786361289.603,313.096
1786361289.706,315.299
1786361289.807,315.543
1786361289.911,315.731
1786361290.014,315.782
1786361290.118,315.748
1786361290.221,314.3
1786361290.325,314.4
1786361290.429,314.457
1786361290.533,315.886
1786361290.637,315.911
1786361290.740,315.952
1786361290.844,315.851
1786361290.947,315.738
1786361291.050,315.694
1786361291.154,315.688
1786361291.257,313.531
1786361291.357,314.965
1786361291.461,314.925
1786361291.565,315.001
1786361291.669,315.044
1786361291.769,315.244
1786361291.871,315.252
1786361291.973,315.65
1786361292.074,315.742
1786361292.178,314.497
1786361292.282,314.498
1786361292.383,315.99
1786361292.487,315.299
1786361292.591,315.329
1786361292.695,315.315
1786361292.798,315.313
1786361292.899,315.281
1786361293.002,315.266
1786361293.106,315.128
1786361293.208,313.259
1786361293.311,314.465
1786361293.415,314.34
1786361293.519,314.909
1786361293.623,315.836
1786361293.727,315.59
1786361293.827,315.541
1786361293.929,315.425
1786361294.032,315.439
1786361294.136,315.304
1786361294.240,315.097
1786361294.342,314.597
1786361294.445,314.494
1786361294.549,314.51
1786361294.653,314.54
1786361294.757,314.46
1786361294.859,314.486
1786361294.962,314.433
1786361295.065,314.507
1786361295.169,314.492
1786361295.273,314.617
1786361295.374,314.636
1786361295.476,315.328
1786361295.578,315.364
1786361295.682,315.296
1786361295.786,314.614
1786361295.887,314.602
1786361295.989,314.849
1786361296.093,314.877
1786361296.197,314.856
1786361296.299,313.348
1786361296.399,313.234
1786361296.503,313.208
1786361296.607,314.752
1786361296.711,314.75
1786361296.811,314.786
1786361296.912,315.398
1786361297.016,315.15
1786361297.117,315.052
1786361297.217,313.316
1786361297.321,312.466
1786361297.425,313.958
1786361297.529,314.013
1786361297.633,314.135
1786361297.737,314.292
1786361297.837,314.38
1786361297.939,314.415
1786361298.043,314.524
1786361298.146,314.711
1786361298.247,313.018
1786361298.350,314.962
1786361298.454,315.776
1786361298.558,315.963
1786361298.661,315.928
1786361298.765,315.87
1786361298.867,315.879
1786361298.967,315.93
1786361299.069,314.62
1786361299.173,314.625
1786361299.276,314.467
1786361299.377,316.071
1786361299.478,315.848
1786361299.582,315.961
1786361299.685,315.787
1786361299.786,315.925
1786361299.887,314.653
1786361299.991,314.633
1786361300.092,314.665
1786361300.196,316.089
1786361300.300,316.25
1786361300.401,316.355
1786361300.505,316.426
1786361300.609,316.489
1786361300.711,315.197
1786361300.815,315.173
1786361300.919,315.094
1786361301.022,316.319
1786361301.126,316.351
1786361301.230,316.36
1786361301.334,316.283
1786361301.437,316.215
1786361301.539,314.63
1786361301.643,314.598
1786361301.747,314.673
1786361301.847,315.97
1786361301.949,315.952
1786361302.053,315.915
1786361302.153,314.307
1786361302.257,314.166
1786361302.358,314.125
1786361302.462,313.231
1786361302.565,313.153
1786361302.669,314.747
1786361302.770,314.747
1786361301.762,314.808
1786361301.863,314.799
1786361301.967,314.776
1786361302.071,314.868
1786361302.172,315.001
1786361302.272,315.232
1786361302.376,315.269
1786361302.480,315.313
1786361302.584,316.169
1786361302.686,316.387
1786361302.788,316.304
1786361302.892,316.296
1786361302.996,316.259
1786361303.097,316.113
1786361303.199,314.808
1786361303.302,314.682
1786361303.406,316.042
1786361303.510,316.015
1786361303.614,315.896
1786361303.714,315.933
1786361303.815,315.717
1786361303.919,315.755
1786361304.023,315.954
1786361304.125,314.552
1786361304.229,314.719
1786361304.332,316.136
1786361304.433,316.199
1786361304.537,316.507
1786361304.638,316.651
1786361304.739,315.942
1786361304.840,314.441
1786361304.944,314.392
1786361305.048,314.359
1786361305.149,314.083
1786361305.252,315.464
1786361305.356,315.347
1786361305.460,315.143
1786361305.564,315.18
1786361305.665,313.707
1786361305.767,313.654
1786361305.870,314.43
1786361305.974,315.98
1786361306.074,316.165
1786361306.178,316.168
1786361306.279,316.247
1786361306.382,316.306
1786361306.486,316.385
1786361306.590,315.236
1786361306.694,315.392
1786361306.796,316.6
1786361306.897,316.558
1786361307.000,314.524
1786361307.104,314.484
1786361307.208,314.324
1786361307.312,314.424
1786361307.415,314.488
1786361307.519,314.495
1786361307.623,314.486
1786361307.724,315.702
1786361307.825,315.769
1786361307.928,315.863
1786361308.032,315.848
1786361308.136,317.837
1786361308.240,317.833
1786361308.344,317.88
1786361308.447,317.865
1786361308.549,316.354
1786361308.653,316.324
1786361308.754,316.306
1786361308.855,316.237
1786361308.959,315.923
1786361309.063,315.889
1786361309.167,316.109
1786361309.271,316.296
1786361309.374,314.85
1786361309.477,314.908
1786361309.579,314.905
1786361309.683,316.588
1786361309.786,316.628
1786361309.889,316.677
1786361309.990,316.725
1786361310.094,316.711
1786361310.198,316.675
1786361310.300,316.588
1786361310.401,314.355
1786361310.504,315.709
1786361310.608,315.681
1786361310.709,315.637
1786361310.813,315.318
1786361310.916,315.387
1786361311.019,313.782
1786361311.120,313.758
1786361311.223,313.812
1786361311.327,314.016
1786361311.431,313.924
1786361311.535,316.067
1786361311.639,316.097
1786361311.739,316.02
1786361311.843,314.946
1786361311.947,315.155
1786361312.050,313.403
1786361312.154,314.964
1786361312.258,315.132
1786361312.362,315.046
1786361312.466,314.809
1786361312.569,314.808
1786361312.673,314.785
1786361312.777,314.802
1786361312.879,313.337
1786361312.982,314.426
